@id,@form,@lemma,@postag
1,ὅθεν,ὅθεν,d--------
2,πολλοῖς,πολύς,a-p---nd-
3,ἔτεσιν,ἔτος,n-p---nd-
4,ὕστερον,ὕστερος,a-s---na-
5,αἱ,ὁ,l-p---fn-
6,ὑβρισθεῖσαι,ὑβρίζω,v-pappfn-
7,τῶν,ὁ,l-p---mg-
8,Θρᾳκῶν,Θρᾷξ,n-p---mg-
9,γυναῖκες,γυνή,n-p---fn-
10,ἰδίως,ἴδιος,d-------p
11,ἐξηλείψαντο,ἐξαλείφω,v3paim---
12,τὴν,ὁ,l-s---fa-
13,συμφορὰν,συμφορά,n-s---fa-
14,προσαναγραψάμεναι,προσαναγράφω,v-papmfn-
15,τὰ,ὁ,l-p---na-
16,λοιπὰ,λοιπός,a-p---na-
17,τοῦ,ὁ,l-s---mg-
18,χρωτός,χρώς,n-s---mg-
19,",",punc1,u--------
20,ἵν᾽,ἵνα,c--------
21,ὁ,ὁ,l-s---mn-
22,τῆς,ὁ,l-s---fg-
23,ὕβρεως,ὕβρις,n-s---fg-
24,καὶ,καί,c--------
25,τῆς,ὁ,l-s---fg-
26,αἰσχύνης,αἰσχύνη,n-s---fg-
27,ἐπ᾽,ἐπί,r--------
28,αὐταῖς,αὐτός,p-p---fd-
29,χαρακτὴρ,χαρακτήρ,n-s---mn-
30,εἰς,εἰς,r--------
31,ποικιλίαν,ποικιλία,n-s---fa-
32,καταριθμηθεὶς,καταριθμέω,v-sappmn-
33,κόσμου,κόσμος,n-s---mg-
34,προσηγορίᾳ,προσηγορία,n-s---fd-
35,τοὔνειδος,ὄνειδος,n-s---na-
36,ἐξαλείψῃ,ἐξαλείφω,v3sasa---
37,:,punc1,u--------
