@id,@form,@lemma,@postag
1,ὡσαύτως,ὡσαύτως,d--------
2,δὲ,δέ,d--------
3,μη,μη,d--------
4,-δὲ,δέ,d--------
5,τοὺς,ὁ,l-p---ma-
6,τὰς,ὁ,l-p---fa-
7,ἐγχέλεις,ἔγχελυς,n-p---fa-
8,πωλοῦντας,πωλέω,v-pppama-
9,τέλος,τέλος,n-s---na-
10,ἀποτίνειν,ἀποτίνω,v--pna---
11,μη,μη,d--------
12,-δὲ,δέ,c--------
13,τοὺς,ὁ,l-p---ma-
14,θηρεύοντας,θηρεύω,v-pppama-
15,",",punc1,u--------
16,τὸν,ὁ,l-s---ma-
17,αὐτὸν,αὐτός,a-s---ma-
18,τρόπον,τρόπος,n-s---ma-
19,καὶ,καί,c--------
20,τοὺς,ὁ,l-p---ma-
21,τὴν,ὁ,l-s---fa-
22,πορφύραν,πορφύρα,n-s---fa-
23,τὴν,ὁ,l-s---fa-
24,θαλαττίαν,θαλάσσιος,a-s---fa-
25,βάπτοντας,βάπτω,v-pppama-
26,καὶ,καί,c--------
27,τοὺς,ὁ,l-p---ma-
28,εἰσάγοντας,εἰσάγω,v-pppama-
29,ἀτελεῖς,ἀτελής,a-p---ma-
30,ἐποίησαν,ποιέω,v3paia---
31,.,punc1,u--------
32,[0],[0],v_____---
