@id,@form,@lemma,@postag
1,τούσδε,ὅδε,a-p---ma_
2,τοὺς,ὁ,l-p---ma-
3,τρεῖς,τρεῖς,a-_---___
4,παῖδας,παῖς,n-p---ma-
5,ἀποδείκνυμι,ἀποδείκνυμι,v1spia---
6,βασιλεῖς,βασιλεύς,n-p---ma-
7,",",punc1,u--------
8,καὶ,καί,c--------
9,τῆς,ὁ,l-s---fg-
10,γνώμης,γνώμη,n-s---fg-
11,πρῶτον,πρῶτος,a-s---na-
12,τὸν,ὁ,l-s---ma-
13,θεὸν,θεός,n-s---ma-
14,σύμψηφον,σύμψηφος,a-s---ma-
15,",",punc1,u--------
16,ἔπειτα,ἔπειτα,d--------
17,καὶ,καί,c--------
18,ὑμᾶς,σύ,p-p---ma-
19,παρακαλῶ,παρακαλέω,v1spia---
20,γενέσθαι,γίγνομαι,v--anm---
21,.,punc1,u--------
22,γενέσθαι,γίγνομαι,v--anm---
