@id,@form,@lemma,@postag
1,τοὺς,ὁ,l-p---ma-
2,δὲ,δέ,d--------
3,παρέχοντας,παρέχω,v-pppama-
4,ἑαυτοὺς,ἑαυτοῦ,p-p---ma-
5,ἐνόμισε,νομίζω,v3saia---
6,μάλιστʼ,μάλιστα,d-------_
7,ἂν,ἄν1,d--------
8,ἐπὶ,ἐπί,r--------
9,τὰ,ὁ,l-p---na-
10,καλὰ,καλός,a-p---na_
11,καὶ,καί,c--------
12,ἀγαθὰ,ἀγαθός,a-p---na-
13,ἐπαίρειν,ἐπαίρω,v--pna---
14,",",punc1,u--------
15,ἐπείπερ,ἐπείπερ,c--------
16,ἄρχων,ἄρχων,n-s---mn-
17,ἦν,εἰμί,v3siia---
18,αὐτῶν,αὐτός,p-p---mg-
19,",",punc1,u--------
20,εἰ,εἰ,c--------
21,αὐτὸς,αὐτός,p-s---mn-
22,ἑαυτὸν,ἑαυτοῦ,p-s---ma-
23,ἐπιδεικνύειν,ἐπιδείκνυμι,v--pna---
24,πειρῷτο,πειράω,v3spoe---
25,τοῖς,ὁ,l-p---md-
26,ἀρχομένοις,ἄρχω,v-pppemd-
27,πάντων,πᾶς,a-p---mg-
28,μάλιστα,μάλιστα,d--------
29,κεκοσμημένον,κοσμέω,v-srpema-
30,τῇ,ὁ,l-s---fd-
31,ἀρετῇ,ἀρετή,n-s---fd-
32,.,punc1,u--------
