@id,@form,@lemma,@postag
1,ᾔδει,οἶδα,v3slia---
2,γὰρ,γάρ,d--------
3,ὅτι,ὅτι2,c--------
4,",",punc1,u--------
5,εἴ,εἰ,c--------
6,τι,τις,a-s---na_
7,μάχης,μάχη,n-s---fg-
8,ποτὲ,ποτέ,d--------
9,δεήσοι,δέω2,v3sfoa---
10,",",punc1,u--------
11,ἐκ,ἐκ,r--------
12,τούτων,οὗτος,p-p---mg-
13,αὐτῷ,αὐτός,p-s---md-
14,καὶ,καί,d--------
15,παραστάτας,παραστάτης,n-s---mn-
16,καὶ,καί,c--------
17,ἐπιστάτας,ἐπιστάτη,n-p---fa-
18,ληπτέον,ληπτέος,a-s---nn-
19,εἴη,εἰμί,v3spoa---
20,",",punc1,u--------
21,σὺν,σύν,r--------
22,οἷσπερ,ὅς,p-p---md-
23,οἱ,ὁ,l-p---mn-
24,μέγιστοι,μέγας,a-p---mn-
25,κίνδυνοι,κίνδυνος,n-p---mn-
26,·,punc1,u--------
27,[0],[0],v_____---
