@id,@form,@lemma,@postag
1,ἡνίκα,ἡνίκα,d--------
2,δʼ,δέ,d--------
3,ἡ,ὁ,l-s---fn-
4,ὑστεραία,ὑστεραῖος,a-s---fn-
5,ἧκε,ἥκω,v3siia---
6,",",punc1,u--------
7,καθαρὰ,καθαρός,a-p---nn-
8,μὲν,μέν,d--------
9,ἦν,εἰμί,v3siia---
10,πάντα,πᾶς,a-p---nn-
11,πρὸ,πρό,r--------
12,ἡμέρας,ἡμέρα,n-s---fg-
13,",",punc1,u--------
14,στοῖχοι,στοῖχος,n-p---mn-
15,δὲ,δέ,c--------
16,εἱστήκεσαν,ἵστημι,v3plia---
17,ἔνθεν,ἔνθεν,d--------
18,καὶ,καί,c--------
19,ἔνθεν,ἔνθεν,d--------
20,τῆς,ὁ,l-s---fg-
21,ὁδοῦ,ὁδός2,n-s---fg-
22,",",punc1,u--------
23,ὥσπερ,ὥσπερ,c--------
24,καὶ,καί,d--------
25,νῦν,νῦν,d--------
26,ἔτι,ἔτι,d--------
27,ἵστανται,ἵστημι,v3ppie---
28,ᾗ,ὅς,p-s---fd-
29,ἂν,ἄν1,d--------
30,βασιλεὺς,βασιλεύς,n-s---mn-
31,μέλλῃ,μέλλω,v3spsa---
32,ἐλαύνειν,ἐλαύνω,v--pna---
33,·,punc1,u--------
