@id,@form,@lemma,@postag
1,ἐκ,ἐκ,r--------
2,τούτου,οὗτος,p-s---ng-
3,δὴ,δή,d--------
4,ὁ,ὁ,l-s---mn-
5,μὲν,μέν,d--------
6,λαμβάνων,λαμβάνω,v-sppamn-
7,τὸν,ὁ,l-s---ma-
8,κασᾶν,κάσας,n-s---ma-
9,τοῦ,ὁ,l-s---mg-
10,μὲν,μέν,d--------
11,φθόνου,φθόνος,n-s---mg-
12,ἐπελέληστο,ἐπιλανθάνομαι,v3slie---
13,",",punc1,u--------
14,εὐθὺς,εὐθύς2,d--------
15,δὲ,δέ,c--------
16,συνεβουλεύετο,συμβουλεύω,v3siie---
17,αὐτῷ,αὐτός,p-s---md-
18,ὁπότερον,ὁπότερος,a-s---ma-
19,λαμβάνοι,λαμβάνω,v3spoa---
20,·,punc1,u--------
