@id,@form,@lemma,@postag
1,ἐπὶ,ἐπί,r--------
2,δὲ,δέ,d--------
3,τούτοις,οὗτος,p-p---nd-
4,ἤδη,ἤδη,d--------
5,αὐτὸς,αὐτός,a-s---mn_
6,ἐκ,ἐκ,r--------
7,τῶν,ὁ,l-p---fg-
8,πυλῶν,πύλη,n-p---fg-
9,προυφαίνετο,πρό-ὑφαίνω,v3siie---
10,ὁ,ὁ,l-s---mn-
11,Κῦρος,Κῦρος,n-s---mn-
12,ἐφʼ,ἐπί,r--------
13,ἅρματος,ἅρμα,n-s---ng-
14,ὀρθὴν,ὀρθός,a-s---fa-
15,ἔχων,ἔχω,v-sppamn-
16,τὴν,ὁ,l-s---fa-
17,τιάραν,τιάρα,n-s---fa-
18,καὶ,καί,c--------
19,χιτῶνα,χιτών,n-s---ma-
20,πορφυροῦν,πορφύρεος,a-s---ma-
21,μεσόλευκον,μεσόλευκος,a-s---ma-
22,(,punc1,u--------
23,ἄλλῳ,ἄλλος,p-s---md-
24,δʼ,δέ,d--------
25,οὐκ,οὐ,d--------
26,ἔξεστι,ἔξεστι,v3spia---
27,μεσόλευκον,μεσόλευκος,a-s---ma-
28,ἔχειν,ἔχω,v--pna---
29,),punc1,u--------
30,",",punc1,u--------
31,καὶ,καί,c--------
32,περὶ,περί,r--------
33,τοῖς,ὁ,l-p---nd-
34,σκέλεσιν,σκέλος,n-p---nd-
35,ἀναξυρίδας,ἀναξυρίδες,n-p---fa-
36,ὑσγινοβαφεῖς,ὑσγινοβαφής,a-p---fa-
37,",",punc1,u--------
38,καὶ,καί,c--------
39,κάνδυν,κάνδυς,n-s---fa-
40,ὁλοπόρφυρον,ὁλοπόρφυρος,a-s---fa-
41,.,punc1,u--------
42,ἔχων,ἔχω,v-sppamn-
43,ἔχων,ἔχω,v-sppamn-
