@id,@form,@lemma,@postag
1,τῆς,ὁ,l-s---fg-
2,πολεμικῆς,πολεμικός,a-s---fg-
3,δʼ,δέ,d--------
4,ἕνεκα,ἕνεκα,r--------
5,ἀσκήσεως,ἄσκησις,n-s---fg-
6,ἐπὶ,ἐπί,r--------
7,θήραν,θήρα,n-s---fa-
8,ἐξῆγεν,ἐξάγω,v3siia---
9,οὕσπερ,ὅς,p-p---ma-
10,ἀσκεῖν,ἀσκέω,v--pna---
11,ταῦτα,οὗτος,p-p---na-
12,ᾤετο,οἴομαι,v3siie---
13,χρῆναι,χρή,v--pna---
14,",",punc1,u--------
15,ταύτην,οὗτος,p-s---fa-
16,ἡγούμενος,ἡγέομαι,v-sppmmn-
17,καὶ,καί,d--------
18,ὅλως,ὅλος,d--------
19,ἀρίστην,ἄριστος,a-s---fa-
20,ἄσκησιν,ἄσκησις,n-s---fa-
21,πολεμικῶν,πολεμικός,a-p---ng-
22,εἶναι,εἰμί,v--pna---
23,",",punc1,u--------
24,καὶ,καί,d--------
25,ἱππικῆς,ἱππικός,a-s---fg-
26,δὲ,δέ,c--------
27,ἀληθεστάτην,ἀληθής,a-s---fas
28,.,punc1,u--------
29,ἄσκησιν,ἄσκησις,n-s---fa-
