@id;@form;@lemma;@postag;@relation
1;νείμας;νέμω;v-sapamn-;ADV
2;δὲ;δέ;d--------;AuxY
3;τούτων;οὗτος;p-p---ng-;ATR
4;τὸ;ὁ;l-s---na-;ATR
5;μέρος;μέρος;n-s---na-;OBJ
6;ἑκάστῳ;ἕκαστος;a-s---md-;OBJ
7;τῶν;ὁ;l-p---mg-;ATR
8;ἡγεμόνων;ἡγεμών;n-p---mg-;ATR
9;ἐκέλευσεν;κελεύω;v3saia---;PRED
10;αὐτοὺς;αὐτός;p-p---ma-;OBJ
11;τούτοις;οὗτος;p-p---nd-;ADV
12;κοσμεῖν;κοσμέω;v--pna---;OBJ
13;τοὺς;ὁ;l-p---ma-;ATR
14;αὑτῶν;ἑαυτοῦ;p-p---mg-;ATR
15;φίλους;φίλος;n-p---ma-;OBJ
16;,;punc;u--------;AuxX
17;ὥσπερ;ὥσπερ;c--------;AuxC
18;,;punc;u--------;AuxX
19;ἔφη;φημί;v3siia---;AuxY
20;,;punc;u--------;AuxX
21;ἐγὼ;ἐγώ;p1s---mn-;SBJ
22;ὑμᾶς;σύ;p2p---ma-;OBJ
23;κοσμῶ;κοσμέω;v1spia---;ADV
24;.;punc;u--------;AuxK
