@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;ὁπότε;ὁπότε;c--------;AuxC
3;δὲ;δέ;d--------;AuxY
4;ὥρα;ὥρα;n-s---fn-;SBJ
5;εἴη;εἰμί;v3spoa---;ADV
6;ἀρίστου;ἀγαθός;n-s---ng-;ATR
7;,;punc;u--------;AuxX
8;ἀνέμενεν;ἀναμένω;v3siia---;PRED
9;αὐτοὺς;αὐτός;p-p---ma-;OBJ
10;ἔστʼ;ἔστε;d--------;ADV
11;ἐμφάγοιέν;ἐνεσθίω;v3paoa---;ADV
12;τι;τις;p-s---na-;OBJ
13;,;punc;u--------;AuxX
14;ὡς;ὡς;c--------;AuxC
15;μὴ;μή;d--------;AuxZ
16;βουλιμιῷεν;βουλιμιάω;v3ppoa---;ADV
17;·;punc;u--------;AuxK
