@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ἀπὸ,ἀπό,r--------
3,τοῦδε,ὅδε,p-s---ng-
4,ἐπαρθεὶς,ἐπαίρω,v-sappmn-
5,ἐς,εἰς,r--------
6,μέγα,μέγας,a-s---na-
7,ὁ,ὁ,l-s---mn-
8,Πομπήιος,Πομπήιος,n-s---mn-
9,ἐπὶ,ἐπί,r--------
10,Σερτώριον,Σερτώριος,n-s---ma-
11,ἐς,εἰς,r--------
12,Ἰβηρίαν,Ἰβηρίη,n-s---fa-
13,ἐπέμφθη,πέμπω,v3saip---
14,καὶ,καί,c--------
15,ἐς,εἰς,r--------
16,τὸν,ὁ,l-s---ma-
17,Πόντον,Πόντος,n-s---ma-
18,ἐπὶ,ἐπί,r--------
19,Μιθριδάτην,Μιθριδάτης,n-s---ma-
20,ὕστερον,ὕστερος,a-s---na-
21,.,punc1,u--------
22,ἐπέμφθη,πέμπω,v3saip---
