@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,Μάρκιος,Μάρκιος,n-s---mn-
3,μὲν,μέν,d--------
4,ὧδε,ὧδε,d--------
5,πράξας,πράσσω,v-sapamn-
6,κακῶς,κακός,d--------
7,ἐς,εἰς,r--------
8,Κάρβωνα,Κάρβων,n-s---ma-
9,ἐπανῄει,ἐπάνειμι,v3siia---
10,",",punc1,u--------
11,Μᾶρκον,Μᾶρκος,n-s---ma-
12,δὲ,δέ,c--------
13,Λαμπώνιον,Λαμπώνιος,n-s---ma-
14,ἐκ,ἐκ,r--------
15,Λευκανίας,Λευκανία,n-s---fg-
16,καὶ,καί,d--------
17,Πόντιον,Πόντιος,n-s---ma-
18,Τελεσῖνον,Τελεσῖνος,n-s---ma-
19,ἐκ,ἐκ,r--------
20,τῆς,ὁ,l-s---fg-
21,Σαυνίτιδος,Σαυνῖτις,n-s---fg-
22,καὶ,καί,c--------
23,τὸν,ὁ,l-s---ma-
24,Καπυαῖον,Καπυαῖος,a-s---ma_
25,Γοῦτταν,Γοῦττας,n-s---ma-
26,",",punc1,u--------
27,μεθʼ,μετά,r--------
28,ἑπτὰ,ἑπτὰ,a-_---___
29,μυριάδων,μυριάς,n-p---fg-
30,ἐπειγομένους,ἐπείγω,v-pppema-
31,Μάριον,Μάριος,n-s---ma-
32,ἐξελέσθαι,ἐξαιρέω,v--anm---
33,τῆς,ὁ,l-s---fg-
34,πολιορκίας,πολιορκία,n-s---fg-
35,",",punc1,u--------
36,ὁ,ὁ,l-s---mn-
37,Σύλλας,Σύλλας,n-s---mn-
38,ἐν,ἐν,r--------
39,τοῖς,ὁ,l-p---nd-
40,στενοῖς,στενός,a-p---nd-
41,",",punc1,u--------
42,ᾗ,ὅς,p-s---fd-
43,μόνῃ,μόνος,a-s---fd-
44,διαβατὸν,διαβατός,a-s---nn-
45,ἦν,εἰμί,v3siia---
46,",",punc1,u--------
47,ἀπέκλειε,ἀποκλείω,v3siia---
48,τῆς,ὁ,l-s---fg-
49,παρόδου,πάροδος,n-s---fg-
50,.,punc1,u--------
