@id,@form,@lemma,@postag
1,ὡς,ὡς,c--------
2,γὰρ,γάρ,d--------
3,οἱ,ὁ,l-p---mn-
4,φυσικοὶ,φυσικός,a-p---mn-
5,τὸν,ὁ,l-s---ma-
6,κόσμον,κόσμος,n-s---ma-
7,λέγουσιν,λέγω3,v3ppia---
8,οὐκ,οὐ,d--------
9,εἶναι,εἰμί,v--pna---
10,πάλαι,πάλαι,d--------
11,κόσμον,κόσμος,n-s---ma-
12,οὐ,οὐ,d--------
13,-δʼ,δέ,c--------
14,ἐθέλειν,ἐθέλω,v--pna---
15,τὰ,ὁ,l-p---na-
16,σώματα,σῶμα,n-p---na-
17,συνελθόντα,συνέρχομαι,v-papana-
18,καὶ,καί,c--------
19,συμμιγέντα,συμμίγνυμι,v-pappna-
20,κοινὸν,κοινός,a-s---na-
21,ἐκ,ἐκ,r--------
22,πάντων,πᾶς,a-p---ng-
23,εἶδος,εἶδος,n-s---na-
24,τῇ,ὁ,l-s---fd-
25,φύσει,φύσις,n-s---fd-
26,παρασχεῖν,παρέχω,v--ana---
27,",",punc1,u--------
28,ἀλλὰ,ἀλλά,c--------
29,τῶν,ὁ,l-p---ng-
30,μὲν,μέν,d--------
31,ἔτι,ἔτι,d--------
32,μικρῶν,μικρός,a-p---ng-
33,καὶ,καί,c--------
34,σποράδην,σποράδην,d--------
35,φερομένων,φέρω,v-pppeng-
36,καὶ,καί,d--------
37,διολισθανόντων,διολισθάνω,v-pppang-
38,καὶ,καί,c--------
39,ὑποφευγόντων,ὑποφεύγω,v-pppang-
40,τὰς,ὁ,l-p---fa-
41,ἐναπολήψεις,ἐναπόληψις,n-p---fa-
42,καὶ,καί,c--------
43,περιπλοκάς,περιπλοκή,n-p---fa-
44,",",punc1,u--------
45,τῶν,ὁ,l-p---ng-
46,δʼ,δέ,c--------
47,ἀδροτέρων,ἀδρός,a-p---ngc
48,καὶ,καί,c--------
49,συνεστηκότων,συνίστημι,v-prpang-
50,ἤδη,ἤδη,d--------
51,δεινοὺς,δεινός,a-p---ma-
52,ἀγῶνας,ἀγών,n-p---ma-
53,πρὸς,πρός,r--------
54,ἄλληλα,ἀλλήλων,p-p---na-
55,καὶ,καί,c--------
56,διαταραχὰς,διαταραχή,n-p---fa-
57,λαμβανόντων,λαμβάνω,v-pppang-
58,",",punc1,u--------
59,κλύδωνα,κλύδων,n-s---ma-
60,καὶ,καί,c--------
61,βρασμὸν,βρασμός,n-s---ma-
62,εἶναι,εἰμί,v--pna---
63,καὶ,καί,c--------
64,φθόρου,φθόρος,n-s---mg-
65,καὶ,καί,d--------
66,πλάνης,πλάνη,n-s---fg-
67,καὶ,καί,c--------
68,ναυαγίων,ναυάγιον,n-p---ng-
69,μεστὰ,μεστός,a-p---na-
70,πάντα,πᾶς,a-p---na-
71,",",punc1,u--------
72,πρίν,πρίν,c--------
73,γε,γε,d--------
74,τὴν,ὁ,l-s---fa-
75,γῆν,γῆ,n-s---fa-
76,μέγεθος,μέγεθος,n-s---na-
77,λαβοῦσαν,λαμβάνω,v-sapafa-
78,ἐκ,ἐκ,r--------
79,τῶν,ὁ,l-p---ng-
80,συνισταμένων,συνίστημι,v-pppeng-
81,καὶ,καί,c--------
82,φερομένων,φέρω,v-pppeng-
83,ἱδρυθῆναί,ἱδρύω,v--anp---
84,πως,πως,d--------
85,αὐτὴν,αὐτός,p-s---fa-
86,καὶ,καί,c--------
87,τοῖς,ὁ,l-p---nd-
88,ἄλλοις,ἄλλος,p-p---nd-
89,ἵδρυσιν,ἵδρυσις,n-s---fa-
90,ἐν,ἐν,r--------
91,αὑτῇ,ἑαυτοῦ,p-s---fd-
92,καὶ,καί,c--------
93,περὶ,περί,r--------
94,αὑτὴν,ἑαυτοῦ,p-s---fa-
95,παρασχεῖν,παρέχω,v--ana---
