@id,@form,@lemma,@postag
1,τρόπαια,τρόπαιον,n-p---nn-
2,τροπαίοις,τρόπαιον,n-p---nd-
3,ἐπανίσταται,ἐπανίστημι,v3spie---
4,καὶ,καί,d--------
5,θριάμβοι,θρίαμβος,n-p---mn-
6,θριάμβοις,θρίαμβος,n-p---md-
7,ἀπαντῶσι,ἀπαντάω,v3ppia---
8,",",punc1,u--------
9,καὶ,καί,c--------
10,τὸ,ὁ,l-s---nn-
11,πρῶτον,πρῶτος,a-s---nn-
12,αἷμα,αἷμα,n-s---nn-
13,τῶν,ὁ,l-p---ng-
14,ὅπλων,ὅπλον,n-p---ng-
15,ἔτι,ἔτι,d--------
16,θερμὸν,θερμός,a-s---nn-
17,ἀποκλύζεται,ἀποκλύζω,v3spie---
18,τῷ,ὁ,l-s---nd-
19,δευτέρῳ,δεύτερος,a-s---nd-
20,καταλαμβανόμενον,καταλαμβάνω,v-sppenn-
21,.,punc1,u--------
