@id,@form,@lemma,@postag
1,Αἰμίλιος,Αἰμίλιος,n-s---mn-
2,δὲ,δέ,d--------
3,Σκαῦρος,Σκαῦρος,n-s---mn-
4,ἐκ,ἐκ,r--------
5,ταπεινοῦ,ταπεινός,a-s---mg-
6,βίου,βίος,n-s---mg-
7,καὶ,καί,c--------
8,ταπεινοτέρου,ταπεινός,a-s---ngc
9,γένους,γένος,n-s---ng-
10,καινὸς,καινός,a-s---mn-
11,ἄνθρωπος,ἄνθρωπος,n-s---mn-
12,ἀρθεὶς,ἀραρίσκω,v-sappmn-
13,ὑπʼ,ὑπό,r--------
14,αὐτῆς,αὐτός,a-s---fg_
15,προγράφεται,προγράφω,v3spie---
16,τοῦ,ὁ,l-s---ng-
17,μεγάλου,μέγας,a-s---ng_
18,συνεδρίου,συνέδριον,n-s---ng-
19,.,punc1,u--------
