@id,@form,@lemma,@postag
1,εὐθὺς,εὐθύς2,d--------
2,οὖν,οὖν,d--------
3,τίς,τις,p-s---mn-
4,οὐκ,οὐ,d--------
5,ἂν,ἄν1,d--------
6,εἴποι,εἶπον,v3saoa---
7,πρὸς,πρός,r--------
8,τὴν,ὁ,l-s---fa-
9,Ῥωμύλου,Ῥωμύλος,n-s---mg-
10,γένεσιν,γένεσις,n-s---fa-
11,καὶ,καί,d--------
12,σωτηρίαν,σωτηρία,n-s---fa-
13,καί,καί,d-------_
14,",",punc1,u--------
15,τροφὴν,τροφή,n-s---fa-
16,καὶ,καί,c--------
17,αὔξησιν,αὔξησις,n-s---fa-
18,τὴν,ὁ,l-s---fa-
19,μὲν,μέν,d--------
20,Τύχην,Τύχη,n-s---fa-
21,ὑποβολὰς,ὑποβολή,n-p---fa-
22,κατατεθεῖσθαι,κατατίθημι,v--rne---
23,τὴν,ὁ,l-s---fa-
24,δʼ,δέ,c--------
25,Ἀρετὴν,Ἀρετή,n-s---fa-
26,ἐξῳκοδομηκέναι,ἐξοικοδομέω,v--rna---
27,;,punc1,u--------
