,@id,@form,@lemma,@postag,@relation
0,1,τ-,ὁ,l-p---na-,ATR
1,2,ἆλλα,ἄλλος,p-p---na-,OBJ
2,3,τοίνυν,τοίνυν,d--------,AuxY
3,4,",",punc1,u--------,AuxX
4,5,ὦ,ὦ,i--------,AuxZ
5,6,ἄνδρες,ἀνήρ,n-p---mv-,ExD
6,7,δικασταί,δικαστής,n-p---mv-,ATR
7,8,",",punc1,u--------,AuxX
8,9,ὅσα,ὅσος,a-p---nn-,ATR
9,10,κακὰ,κακός,a-p---nn-,SBJ_CO
10,11,καὶ,καί,c--------,COORD
11,12,αἰσχρὰ,αἰσχρός,a-p---nn-,SBJ_CO
12,13,καὶ,καί,d--------,AuxY
13,14,τούτῳ,οὗτος,p-s---md-,OBJ_CO
14,15,καὶ,καί,c--------,COORD
15,16,τοῖς,ὁ,l-p---md-,ATR
16,17,τούτου,οὗτος,p-s---mg-,ATR
17,18,ἀδελφοῖς,ἀδελφός,n-p---md-,OBJ_CO
18,19,ἐπιτετήδευται,ἐπιτηδεύω,v3srie---,ATR
19,20,",",punc1,u--------,AuxX
20,21,πολὺ,πολύς,a-s---nn-,ATR
21,22,ἂν,ἄν1,d--------,AuxY
22,23,εἴη,εἰμί,v3spoa---,PRED
23,24,ἔργον,ἔργον,n-s---nn-,PNOM
24,25,λέγειν,λέγω3,v--pna---,SBJ
25,26,.,punc1,u--------,AuxK
