,@id,@form,@lemma,@postag,@relation
0,1,παρὰ,παρά,r--------,AuxP
1,2,δὲ,δέ,d--------,AuxY
2,3,τὴν,ὁ,l-s---fa-,ATR
3,4,διόπτραν,διόπτρα,n-s---fa-,ADV
4,5,ἑξῆς,ἑξῆς,d--------,ADV
5,6,ὀρθὰ,ὀρθός,a-p---na-,ATR
6,7,δεῖ,δεῖ,v3siia---,PRED
7,8,τὰ,ὁ,l-p---na-,ATR
8,9,πλατεῖα,πλατεῖον,n-p---na-,OBJ
9,10,πεπηγέναι,πήγνυμι,v--rna---,SBJ_CO
10,11,",",punc1,u--------,AuxX
11,12,παραπεφράχθαι,παραφράσσω,v--rne---,SBJ_CO
12,13,δὲ,δέ,c--------,COORD
13,14,καὶ,καί,d--------,AuxY
14,15,τὸν,ὁ,l-s---ma-,ATR
15,16,δεξιὸν,δεξιός,a-s---ma-,SBJ_CO
16,17,καὶ,καί,c--------,COORD
17,18,τὸν,ὁ,l-s---ma-,ATR
18,19,εὐώνυμον,εὐώνυμος,a-s---ma-,ATR
19,20,τόπον,τόπος,n-s---ma-,SBJ_CO
20,21,ἐπὶ,ἐπί,r--------,AuxP
21,22,δέκα,δέκα,m--------,ATR
22,23,πόδας,πούς,n-p---ma-,ADV_CO
23,24,",",punc1,u--------,AuxX
24,25,τὸ,ὁ,l-s---na-,ATR
25,26,δὲ,δέ,c--------,COORD
26,27,βάθος,βάθος,n-s---na-,ADV_CO
27,28,ὡς,ὡς,d--------,AuxZ
28,29,ἀνδρόμηκες,ἀνδρομήκης,a-s---na-,ATR
29,30,",",punc1,u--------,AuxX
30,31,εἰς,εἰς,r--------,AuxP
31,32,τὸ,ὁ,l-s---na-,ATR
32,33,τοὺς,ὁ,l-p---ma-,ATR
33,34,πυρσοὺς,πυρσός,n-p---ma-,SBJ
34,35,αἰρομένους,αἴρω,v-pppema-,ADV
35,36,μὲν,μέν,d--------,AuxY
36,37,παρὰ,παρά,r--------,AuxP
37,38,ταῦτα,οὗτος,p-p---na-,ADV
38,39,τὴν,ὁ,l-s---fa-,ATR
39,40,φάσιν,φάσις1,n-s---fa-,OBJ
40,41,ἀκριβῆ,ἀκριβής,a-s---fa-,ATR
41,42,ποιεῖν,ποιέω,v--pna---,ADV_CO
42,43,",",punc1,u--------,AuxX
43,44,καθαιρουμένους,καθαιρέω,v-pppema-,ADV
44,45,δὲ,δέ,c--------,COORD
45,46,τὴν,ὁ,l-s---fa-,ATR
46,47,κρύψιν,κρύψις,n-s---fa-,OBJ
47,48,.,punc1,u--------,AuxK
48,49,ποιεῖν,ποιέω,v--pna---,ADV_CO
