,@id,@form,@lemma,@postag,@relation
0,1,καὶ,καί,d--------,AuxY
1,2,τότε,τότε,d--------,ADV
2,3,δὴ,δή,d--------,AuxY
3,4,ἔδοσαν,δίδωμι,v3paia---,PRED
4,5,τὴν,ὁ,l-s---fa-,ATR
5,6,σκυτάλην,σκυτάλη,n-s---fa-,OBJ
6,7,ἐκείνῳ,ἐκεῖνος,p-s---md-,OBJ
7,8,",",punc1,u--------,AuxX
8,9,ἐν,ἐν,r--------,AuxP
9,10,ᾗ,ὅς,p-s---fd-,ADV
10,11,γεγραμμένοι,γράφω,v-prpemn-,PNOM
11,12,ἦσαν,εἰμί,v3piia---,ATR
12,13,οὓς,ὅς,p-p---ma-,SBJ
13,14,ἔδει,δεῖ,v3siia---,SBJ
14,15,συλληφθῆναι,συλλαμβάνω,v--anp---,SBJ
15,16,.,punc1,u--------,AuxK
