,@id,@form,@lemma,@postag,@relation
0,1,ἰδόντες,εἶδον,v-papamn-,ADV
1,2,δὲ,δέ,d--------,AuxY
2,3,ἀλλήλους,ἀλλήλων,p-p---ma-,SBJ
3,4,οὐ,οὐ,d--------,AuxZ
4,5,-δὲ,δέ,d--------,AuxZ
5,6,τέτταρα,τέσσαρες,a-p---na-,ATR
6,7,πλέθρα,πλέθρον,n-p---na-,ADV
7,8,ἀπέχοντας,ἀπέχω,v-pppama-,OBJ
8,9,",",punc1,u--------,AuxX
9,10,τὸ,ὁ,l-s---na-,ATR
10,11,μὲν,μέν,d--------,AuxY
11,12,πρῶτον,πρῶτος,a-s---na-,ADV
12,13,ἔστησαν,ἵστημι,v3paia---,PRED
13,14,ἀμφότεροι,ἀμφότερος,a-p---mn-,SBJ
14,15,",",punc1,u--------,AuxX
15,16,οἱ,ὁ,l-p---mn-,ATR
16,17,μὲν,μέν,d--------,AuxY
17,18,Ἕλληνες,Ἕλλην,n-p---mn-,ATR
18,19,ἱππεῖς,ἱππεύς,n-p---mn-,SBJ
19,20,ὥσπερ,ὥσπερ,c--------,AuxC
20,21,φάλαγξ,φάλαγξ,n-s---fn-,SBJ
21,22,ἐπὶ,ἐπί,r--------,AuxP
22,23,τεττάρων,τέσσαρες,a-p---mg-,ADV
23,24,παρατεταγμένοι,παρατάσσω,v-prpemn-,ADV_CO
24,25,",",punc1,u--------,AuxX
25,26,οἱ,ὁ,l-p---mn-,ATR
26,27,δὲ,δέ,c--------,COORD
27,28,βάρβαροι,βάρβαρος,n-p---mn-,SBJ
28,29,τοὺς,ὁ,l-p---ma-,ATR
29,30,πρώτους,πρῶτος,a-p---ma-,OBJ
30,31,οὐ,οὐ,d--------,AuxZ
31,32,πλέον,πλείων,a-s---nac,ADV
32,33,ἢ,ἢ,c--------,AuxC
33,34,εἰς,εἰς,r--------,AuxP
34,35,δώδεκα,δώδεκα,m--------,ADV
35,36,ποιήσαντες,ποιέω,v-papamn-,ADV_CO
36,37,",",punc1,u--------,AuxX
37,38,τὸ,ὁ,l-s---na-,ATR
38,39,βάθος,βάθος,n-s---na-,ADV
39,40,δʼ,δέ,c--------,COORD
40,41,ἐπὶ,ἐπί,r--------,AuxP
41,42,πολλῶν,πολύς,a-p---mg-,ADV
42,43,.,punc1,u--------,AuxK
43,44,παρατάσσει,παρατάσσω,v2spie---,ADV
44,45,παρατεταγμένοι,παρατάσσω,v-prpemn-,ADV_CO
