@id,@form,@lemma,@postag
1,χρονίου,χρόνιος,a-s---fg-
2,δʼ,δέ,d--------
3,αὐτῷ,αὐτός,p-s---md-
4,καὶ,καί,c--------
5,ἐγκρατοῦς,ἐγκρατής,a-s---fg-
6,τῆς,ὁ,l-s---fg-
7,ἀρχῆς,ἀρχή,n-s---fg-
8,γενομένης,γίγνομαι,v-sapmfg-
9,",",punc1,u--------
10,ἐπιτυχὴς,ἐπιτυχής,a-s---mn-
11,ἐς,εἰς,r--------
12,πάντα,πᾶς,a-p---na-
13,καὶ,καί,c--------
14,φοβερὸς,φοβερός,a-s---mn-
15,ὢν,εἰμί,v-sppamn-
16,γένος,γένος,n-s---na-
17,ἀφʼ,ἀπό,r--------
18,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-
19,καὶ,καί,c--------
20,διαδοχὴν,διαδοχή,n-s---fa-
21,τὴν,ὁ,l-s---fa-
22,ἐπικρατοῦσαν,ἐπικρατέω,v-sppafa-
23,ὁμοίως,ὅμοιος,d--------
24,ἐπʼ,ἐπί,r--------
25,ἐκείνῳ,ἐκεῖνος,p-s---md-
26,κατέλιπεν,καταλιμπάνω,v3saia---
27,.,punc1,u--------
