@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,ὁ,ὁ,l-s---mn-
3,μὲν,μέν,d--------
4,Ὀκτάουιος,Ὀκτάουιος,n-s---mn-
5,αὐτίκα,αὐτίκα,d--------
6,ἰδιώτης,ἰδιώτης,n-s---mn-
7,γενόμενος,γίγνομαι,v-sapmmn-
8,διαλαθὼν,διαλανθάνω,v-sapamn-
9,ἀπεδίδρασκε,ἀποδιδράσκω,v3siia---
10,",",punc1,u--------
11,Κόιντος,Κόϊντος,n-s---mn-
12,δὲ,δέ,c--------
13,Μούμμιος,Μούμμιος,n-s---mn-
14,ἀντʼ,ἀντέ,r--------
15,αὐτοῦ,αὐτός,p-s---mg-
16,δήμαρχος,δήμαρχος,n-s---mn-
17,ᾑρεῖτο,αἱρέω,v3siie---
18,",",punc1,u--------
19,καὶ,καί,c--------
20,ὁ,ὁ,l-s---mn-
21,νόμος,νόμος,n-s---mn-
22,ὁ,ὁ,l-s---mn-
23,περὶ,περί,r--------
24,τῆς,ὁ,l-s---fg-
25,γῆς,γῆ,n-s---fg-
26,ἐκυροῦτο,κυρόω,v3siie---
27,.,punc1,u--------
