@id,@form,@lemma,@postag
1,διόρθωσιν,διόρθωσις,n-s---fa-
2,δʼ,δέ,d--------
3,οὐκ,οὐ,d--------
4,ἐπινοοῦντες,ἐπινοέω,v-pppamn-
5,",",punc1,u--------
6,ὡς,ὡς,d--------
7,οὐ,οὐ,d-------_
8,-δὲ,δέ,d--------
9,ῥᾴδιον,ῥᾴδιος,a-s---na-
10,ὂν,εἰμί,v-sppana-
11,οὐ,οὐ,d-------_
12,-δὲ,δέ,c--------
13,πάντῃ,πάντῃ,d--------
14,δίκαιον,δίκαιος,a-s---na-
15,ἄνδρας,ἀνήρ,n-p---ma-
16,τοσούσδε,τοσόσδε,a-p---ma_
17,ἐκ,ἐκ,r--------
18,τοσοῦδε,τοσόσδε,a-s---mg_
19,χρόνου,χρόνος,n-s---mg-
20,κτῆσιν,κτῆσις,n-s---fa-
21,τοσήνδε,τοσόσδε,a-s---fa_
22,ἀφελέσθαι,ἀφαιρέω,v--anm---
23,φυτῶν,φυτόν,n-p---ng-
24,τε,τε,d--------
25,ἰδίων,ἴδιος,a-p---ng-
26,καὶ,καί,d--------
27,οἰκοδομημάτων,οἰκοδόμημα,n-p---ng-
28,καὶ,καί,c--------
29,κατασκευῆς,κατασκευή,n-s---fg-
30,",",punc1,u--------
31,μόλις,μόλις,d--------
32,ποτὲ,ποτέ,d--------
33,τῶν,ὁ,l-p---mg-
34,δημάρχων,δήμαρχος,n-p---mg-
35,εἰσηγουμένων,εἰσηγέομαι,v-pppemg-
36,ἔκριναν,κρίνω,v3paia---
37,μηδένα,μηδείς,p-s---ma-
38,ἔχειν,ἔχω,v--pna---
39,τῆσδε,ὅδε,a-s---fg_
40,τῆς,ὁ,l-s---fg-
41,γῆς,Γαῖα,n-s---fg-
42,πλέθρα,πλέθρον,n-p---na-
43,πεντακοσίων,πεντακόσιοι,a-p---ng-
44,πλείονα,πλείων,a-p---nac
45,μη,μη,d--------
46,-δὲ,δέ,c--------
47,προβατεύειν,προβατεύω,v--pna---
48,ἑκατὸν,ἑκατόν,a-_---___
49,πλείω,πλείων,a-p---nac
50,τὰ,ὁ,l-p---na-
51,μείζονα,μέγας,a-p---nac
52,καὶ,καί,c--------
53,πεντακοσίων,πεντακόσιοι,a-p---fg-
54,τὰ,ὁ,l-p---na-
55,ἐλάσσονα,ἐλάσσων,a-p---nac
56,.,punc1,u--------
57,πλείω,πλείων,a-p---nac
