@id,@form,@lemma,@postag
1,ταῦτα,οὗτος,a-p---na_
2,δʼ,δέ,d--------
3,",",punc1,u--------
4,ὅσοι,ὅσος,a-p---mn-
5,τοῦ,ὁ,l-s---mg-
6,Σκιπίωνος,Σκίπιωνος,n-s---mn-
7,ἦσαν,εἰμί,v3piia---
8,ἐχθροί,ἐχθρός,a-p---mn-
9,",",punc1,u--------
10,κατιδόντες,κατεῖδον,v-papamn-
11,ἐβόων,βοάω,v3piia---
12,",",punc1,u--------
13,ὡς,ὡς,c--------
14,λῦσαι,λύω,v--ana---
15,τὸν,ὁ,l-s---ma-
16,Γράκχου,Γράκχος,n-s---mg-
17,νόμον,νόμος,n-s---ma-
18,ὅλως,ὅλος,d--------
19,διεγνωκὼς,διαγιγνώσκω,v-srpamn-
20,μέλλοι,μέλλω,v3spoa---
21,πολὺν,πολύς,a-s---ma-
22,ἐπὶ,ἐπί,r--------
23,τῷδε,ὅδε,p-s---md-
24,ἔνοπλον,ἔνοπλος,a-s---ma-
25,φόνον,φόνος,n-s---ma-
26,ἐργάσασθαι,ἐργάζομαι,v--ane---
27,.,punc1,u--------
