@id,@form,@lemma,@postag
1,καὶ,καί,d--------
2,περιφανέστατα,περιφανής,a-p---nas
3,αἱρεθεὶς,αἱρέω,v-sappmn-
4,εὐθὺς,εὐθύς2,d--------
5,ἐπεβούλευε,ἐπιβουλεύω,v3siia---
6,τῇ,ὁ,l-s---fd-
7,βουλῇ,βουλή,n-s---fd-
8,",",punc1,u--------
9,σιτηρέσιον,σιτηρέσιον,n-s---na-
10,ἔμμηνον,ἔμμηνος,a-s---na-
11,ὁρίσας,ὁρίζω,v-sapamn-
12,ἑκάστῳ,ἕκαστος,a-s---md-
13,τῶν,ὁ,l-p---mg-
14,δημοτῶν,δημότης,n-p---mg-
15,ἀπὸ,ἀπό,r--------
16,τῶν,ὁ,l-p---ng-
17,κοινῶν,κοινός,a-p---ng-
18,χρημάτων,χρῆμα,n-p---ng-
19,",",punc1,u--------
20,οὐ,οὐ,d-------_
21,πρότερον,πρότερος,a-s---na-
22,εἰωθὸς,ἔθω,v-srpana-
23,διαδίδοσθαι,διαδίδωμι,v--pne---
24,.,punc1,u--------
