@id,@form,@lemma,@postag,@relation
1,οὕτω,οὕτως,d--------,ADV
2,δὲ,δέ,d--------,AuxY
3,γιγνωσκούσης,γιγνώσκω,v-sppafg-,ADV
4,τῆς,ὁ,l-s---fg-,ATR
5,πόλεως,πόλις,n-s---fg-,SBJ
6,τῶν,ὁ,l-p---mg-,ATR
7,Λακεδαιμονίων,Λακεδαιμόνιος,n-p---mg-,ATR
8,φρουρὰν,φρουρά,n-s---fa-,OBJ
9,μὲν,μέν,d--------,AuxY
10,οἱ,ὁ,l-p---mn-,ATR
11,ἔφοροι,ἔφορος,n-p---mn-,SBJ
12,ἔφαινον,φαίνω,v3piia---,PRED_CO
13,",",punc1,u--------,AuxX
14,Λύσανδρον,Λύσανδρος,n-s---ma-,OBJ
15,δʼ,δέ,c--------,COORD
16,ἐξέπεμψαν,ἐκπέμπω,v3paia---,PRED_CO
17,εἰς,εἰς,r--------,AuxP
18,Φωκέας,Φωκεύς,n-p---ma-,OBJ
19,καὶ,καί,c--------,COORD
20,ἐκέλευσαν,κελεύω,v3paia---,PRED_CO
21,αὐτούς,αὐτός,a-p---ma_,ATR
22,τε,τε,d--------,AuxY
23,τοὺς,ὁ,l-p---ma-,ATR
24,Φωκέας,Φωκεύς,n-p---ma-,OBJ_CO
25,ἄγοντα,ἄγω,v-sppama-,ADV
26,παρεῖναι,παρίημι,v--ana---,OBJ
27,καὶ,καί,d--------,AuxY
28,Οἰταίους,Οἰταῖος,n-p---ma-,OBJ_CO
29,καὶ,καί,d--------,AuxY
30,Ἡρακλεώτας,Ἡρακλεώτης,n-p---ma-,OBJ_CO
31,καὶ,καί,d--------,AuxY
32,Μηλιέας,Μηλιεύς,n-p---ma-,OBJ_CO
33,καὶ,καί,c--------,COORD
34,Αἰνιᾶνας,Αἰνιάν,n-p---ma-,OBJ_CO
35,εἰς,εἰς,r--------,AuxP
36,Ἁλίαρτον,Ἁλίαρτος,n-s---ma-,ADV
37,.,punc1,u--------,AuxK
