@ref,@id,@form,@lemma,@postag,@relation
Leuven|0032-002|366|1,1,ἴθι,εἶμι,v2spma---,ExD
Leuven|0032-002|366|2,2,οὖν,οὖν,d--------,AuxY
Leuven|0032-002|366|3,3,ἐπισκεψώμεθα,ἐπισκέπτομαι,v1pasm---,PRED
Leuven|0032-002|366|4,4,τί,τίς,p-s---na-,OBJ
Leuven|0032-002|366|5,5,χαλεπὸν,χαλεπός,a-s---na-,ATR
Leuven|0032-002|366|6,6,ᾔσθησαι,αἰσθάνομαι,v2srie---,OBJ
Leuven|0032-002|366|7,7,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0032-002|366|8,8,ἐμοῦ,ἐγώ,p1s---cg-,ATR
Leuven|0032-002|366|9,9,βίου,βίος,n-s---mg-,ATR
Leuven|0032-002|366|10,10,.,.,u--------,AuxK
