@ref,@id,@form,@lemma,@postag,@relation
Leuven|0032-002|585|1,1,ἤδη,ἤδη,d--------,ADV
Leuven|0032-002|585|2,2,πώποτε,πώποτε,d--------,ADV
Leuven|0032-002|585|3,3,οὖν,οὖν,d--------,AuxY
Leuven|0032-002|585|4,4,ἢ,ἤ,c--------,AuxY
Leuven|0032-002|585|5,5,δακοῦσα,δάκνω,v-sapafn-,ADV_CO
Leuven|0032-002|585|6,6,κακόν,κακός,a-s---na-,ATR
Leuven|0032-002|585|7,7,τί,τίς,p-s---na-,OBJ
Leuven|0032-002|585|8,8,σοι,σύ,p2s---cd-,OBJ
Leuven|0032-002|585|9,9,ἔδωκεν,δίδωμι,v3saia---,PRED
Leuven|0032-002|585|10,10,ἢ,ἤ,c--------,COORD
Leuven|0032-002|585|11,11,λακτίσασα,λακτίζω,v-sapafn-,ADV_CO
Leuven|0032-002|585|12,12,",",",",u--------,AuxX
Leuven|0032-002|585|13,13,οἷα,οἷος,p-p---na-,OBJ
Leuven|0032-002|585|14,14,ὑπὸ,ὑπό,r--------,AuxP
Leuven|0032-002|585|15,15,θηρίων,θηρίον,n-p---ng-,OBJ
Leuven|0032-002|585|16,16,ἤδη,ἤδη,d--------,ADV
Leuven|0032-002|585|17,17,πολλοὶ,πολύς,a-p---mn-,SBJ
Leuven|0032-002|585|18,18,ἔπαθον,πάσχω,v3paia---,ATR
Leuven|0032-002|585|19,19,;,;,u--------,AuxK
