@ref,@id,@form,@lemma,@postag,@relation
Leuven|0032-002|609|1,1,σὺ,σύ,p2s---cn-,SBJ
Leuven|0032-002|609|2,2,οὖν,οὖν,d--------,AuxY
Leuven|0032-002|609|3,3,",",",",u--------,AuxX
Leuven|0032-002|609|4,4,ὦ,ὦ,i--------,AuxZ
Leuven|0032-002|609|5,5,παῖ,παῖς,n-s---cv-,ExD
Leuven|0032-002|609|6,6,",",",",u--------,AuxX
Leuven|0032-002|609|7,7,ἐὰν,ἐάν,c--------,AuxC
Leuven|0032-002|609|8,8,σωφρονῇς,σωφρονέω,v2spsa---,ADV
Leuven|0032-002|609|9,9,",",",",u--------,AuxX
Leuven|0032-002|609|10,10,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0032-002|609|11,11,μὲν,μέν,d--------,AuxY
Leuven|0032-002|609|12,12,θεοὺς,θεός,n-p---ma-,SBJ
Leuven|0032-002|609|13,13,παραιτήσῃ,παραιτέομαι,v2sfie---,PRED_CO
Leuven|0032-002|609|14,14,συγγνώμονάς,συγγνώμων,a-p---ma-,PNOM
Leuven|0032-002|609|15,15,σοι,σύ,p2s---cd-,ADV
Leuven|0032-002|609|16,16,εἶναι,εἰμί,v--pna---,OBJ
Leuven|0032-002|609|17,17,",",",",u--------,AuxX
Leuven|0032-002|609|18,18,εἴ,εἰ,c--------,AuxC
Leuven|0032-002|609|19,19,τι,τις,p-s---na-,ADV
Leuven|0032-002|609|20,20,παρημέληκας,παραμελέω,v2sria---,ADV
Leuven|0032-002|609|21,21,τῆς,ὁ,l-s---fg-,ATR
Leuven|0032-002|609|22,22,μητρός,μήτηρ,n-s---fg-,OBJ
Leuven|0032-002|609|23,23,",",",",u--------,AuxX
Leuven|0032-002|609|24,24,μή,μή,c--------,AuxC
Leuven|0032-002|609|25,25,σε,σύ,p2s---ca-,SBJ
Leuven|0032-002|609|26,26,καὶ,καί,d--------,AuxZ
Leuven|0032-002|609|27,27,οὗτοι,οὗτος,p-p---mn-,SBJ
Leuven|0032-002|609|28,28,νομίσαντες,νομίζω,v-papamn-,ADV
Leuven|0032-002|609|29,29,ἀχάριστον,ἀχάριστος,a-s---ma-,PNOM
Leuven|0032-002|609|30,30,εἶναι,εἰμί,v--pna---,OBJ
Leuven|0032-002|609|31,31,οὐκ,οὐ,d--------,AuxZ
Leuven|0032-002|609|32,32,ἐθελήσωσιν,ἐθέλω,v3pasa---,ADV
Leuven|0032-002|609|33,33,εὖ,εὖ,d--------,ADV
Leuven|0032-002|609|34,34,ποιεῖν,ποιέω,v--pna---,OBJ
Leuven|0032-002|609|35,35,",",",",u--------,AuxX
Leuven|0032-002|609|36,36,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0032-002|609|37,37,δὲ,δέ,d--------,COORD
Leuven|0032-002|609|38,38,ἀνθρώπους,ἄνθρωπος,n-p---ma-,OBJ
Leuven|0032-002|609|39,39,φυλάξῃ,φυλάσσω,v2sfim---,PRED_CO
Leuven|0032-002|609|40,40,μή,μή,c--------,AuxC
Leuven|0032-002|609|41,41,σε,σύ,p2s---ca-,SBJ
Leuven|0032-002|609|42,42,αἰσθόμενοι,αἰσθάνομαι,v-papmmn-,ADV
Leuven|0032-002|609|43,43,τῶν,ὁ,l-p---mg-,ATR
Leuven|0032-002|609|44,44,γονέων,γονεύς,n-p---mg-,OBJ
Leuven|0032-002|609|45,45,ἀμελοῦντα,ἀμελέω,v-sppama-,OBJ
Leuven|0032-002|609|46,46,πάντες,πᾶς,a-p---mn-,SBJ
Leuven|0032-002|609|47,47,ἀτιμάσωσιν,ἀτιμάζω,v3pasa---,ADV_CO
Leuven|0032-002|609|48,48,",",",",u--------,COORD
Leuven|0032-002|609|49,49,εἶτα,εἶτα,d--------,ADV
Leuven|0032-002|609|50,50,ἐν,ἐν,r--------,AuxP
Leuven|0032-002|609|51,51,ἐρημίᾳ,ἐρημία,n-s---fd-,ADV
Leuven|0032-002|609|52,52,φίλων,φίλος,a-p---mg-,ATR
Leuven|0032-002|609|53,53,ἀναφανῇς,ἀναφαίνω,v2sasp---,ADV_CO
Leuven|0032-002|609|54,54,.,.,u--------,AuxK
