,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|Genesis|240|1,1,καί,καί,c--------,AuxY
1,Leuven|Genesis|240|2,2,εἶδεν,ὁράω,v3saia---,PRED_CO
2,Leuven|Genesis|240|3,3,κύριος,κύριος,n-s---mn-,SBJ
3,Leuven|Genesis|240|4,4,ὁ,ὁ,l-s---mn-,ATR
4,Leuven|Genesis|240|5,5,θεός,θεός,n-s---mn-,APOS
5,Leuven|Genesis|240|6,6,τήν,ὁ,l-s---fa-,ATR
6,Leuven|Genesis|240|7,7,γῆν,γῆ,n-s---fa-,OBJ
8,Leuven|Genesis|240|9,9,καί,καί,c--------,COORD
9,Leuven|Genesis|240|10,10,ἦν,εἰμί,v3siia---,PRED_CO
10,Leuven|Genesis|240|11,11,κατεφθαρμένη,καταφθείρω,v-srpefn-,PNOM
12,Leuven|Genesis|240|13,13,ὅτι,ὅτι,c--------,AuxC
13,Leuven|Genesis|240|14,14,κατέφθειρεν,καταφθείρω,v3siia---,ADV
14,Leuven|Genesis|240|15,15,πᾶσα,πᾶς,a-s---fn-,ATR
15,Leuven|Genesis|240|16,16,σάρξ,σάρξ,n-s---fn-,SBJ
16,Leuven|Genesis|240|17,17,τήν,ὁ,l-s---fa-,ATR
17,Leuven|Genesis|240|18,18,ὁδόν,ὁδός,n-s---fa-,OBJ
18,Leuven|Genesis|240|19,19,αὐτοῦ,αὐτός,p-s---mg-,ATR
19,Leuven|Genesis|240|20,20,ἐπί,ἐπί,r--------,AuxP
20,Leuven|Genesis|240|21,21,τῆς,ὁ,l-s---fg-,ATR
21,Leuven|Genesis|240|22,22,γῆς,γῆ,n-s---fg-,ADV
