,@ref,@id,@form,@lemma,@postag,@relation
0,Leuven|Genesis|425|1,1,καί,καί,c--------,AuxY
1,Leuven|Genesis|425|2,2,ποιήσω,ποιέω,v1sfia---,PRED_CO
2,Leuven|Genesis|425|3,3,σε,σύ,p2s---ca-,OBJ
3,Leuven|Genesis|425|4,4,εἰς,εἰς,r--------,AuxP
4,Leuven|Genesis|425|5,5,ἔθνος,ἔθνος,n-s---na-,OCOMP
5,Leuven|Genesis|425|6,6,μέγα,μέγας,a-s---na-,ATR
6,Leuven|Genesis|425|7,7,καί,καί,c--------,AuxY
7,Leuven|Genesis|425|8,8,εὐλογήσω,εὐλογέω,v1sfia---,PRED_CO
8,Leuven|Genesis|425|9,9,σε,σύ,p2s---ca-,OBJ
9,Leuven|Genesis|425|10,10,καί,καί,c--------,AuxY
10,Leuven|Genesis|425|11,11,μεγαλυνῶ,μεγαλύνω,v1sfia---,PRED_CO
11,Leuven|Genesis|425|12,12,τό,ὁ,l-s---na-,ATR
12,Leuven|Genesis|425|13,13,ὄνομα,ὄνομα,n-s---na-,OBJ
13,Leuven|Genesis|425|14,14,σου,σύ,p2s---cg-,ATR
15,Leuven|Genesis|425|16,16,καί,καί,c--------,COORD
16,Leuven|Genesis|425|17,17,ἔσῃ,εἰμί,v2sfim---,PRED_CO
17,Leuven|Genesis|425|18,18,εὐλογητός,εὐλογητός,a-s---mn-,PNOM
18,Leuven|Genesis|425|19,19,·,·,u--------,AuxK
