@id;@form;@lemma;@postag;@relation
1;τῆς;ὁ;l-s---fg-;ATR
2;δὲ;δέ;d--------;AuxY
3;διαθέσεως;διάθεσις;n-s---fg-;ATR
4;ἀρχηγὸν;ἀρχηγός;a-s---ma-;PNOM_CO
5;μὲν;μέν;d--------;AuxY
6;καὶ;καί;c--------;COORD
7;μεγίστην;μέγας;a-s---fas;ATR
8;μερίδα;μερίς;n-s---fa-;PNOM_CO
9;νομιστέον;νομιστέος;a-s---nn-;PRED
10;ἔθη;ἔθος;n-s---na-;SBJ_CO
11;μοχθηρὰ;μοχθηρός;a-p---na-;ATR
12;καὶ;καί;c--------;COORD
13;τροφὴν;τροφή;n-s---fa-;SBJ_CO
14;ἐκ;ἐκ;r--------;AuxP
15;παίδων;παῖς;n-p---mg-;ATR
16;κακήν;κακός;a-s---fa-;ATR
17;,;punc;u--------;AuxX
18;συνεργὰ;συνεργός;a-p---na-;SBJ_CO
19;δὲ;δέ;c--------;COORD
20;καὶ;καί;d--------;AuxZ
21;πλείω;πολύς;a-s---na-;ADV
22;,;punc;u--------;AuxX
23;μέγιστα;μέγας;a-p---nas;SBJ_CO
24;δὲ;δέ;c--------;COORD
25;τῶν;ὁ;l-p---ng-;ATR
26;συνεργῶν;συνεργέω;a-p---ng-;ATR
27;τὰς;ὁ;l-p---fa-;ATR
28;ἀεὶ;ἀεί;d--------;ATR
29;τῶν;ὁ;l-p---mg-;ATR
30;προεστώτων;προίστημι;v-prpamg-;ATR
31;ὕβρεις;ὕβρις;n-p---fa-;PNOM_CO
32;καὶ;καί;c--------;COORD
33;πλεονεξίας;πλεονεξία;n-p---fa-;PNOM_CO
34;.;punc;u--------;AuxK
35;εἶναι;εἰμί;v--pna---;OBJ_CO
36;εἶναι;εἰμί;v--pna---;OBJ_CO
