@ref,@id,@form,@lemma,@postag,@relation
Leuven|0544-002|540|1,1,καὶ,καί,c--------,AuxY
Leuven|0544-002|540|2,2,ἄλλως,ἄλλως,d--------,ADV
Leuven|0544-002|540|3,3,πρὸς,πρός,r--------,AuxP
Leuven|0544-002|540|4,4,μὲν,μέν,d--------,AuxY
Leuven|0544-002|540|5,5,τὴν,ὁ,l-s---fa-,ATR
Leuven|0544-002|540|6,6,τοῦ,ὁ,l-s---ng-,ATR
Leuven|0544-002|540|7,7,ἐναργοῦς,ἐναργής,a-s---ng-,ATR
Leuven|0544-002|540|8,8,ἀντίληψιν,ἀντίληψις,n-s---fa-,ADV
Leuven|0544-002|540|9,9,οὐδεμιᾶς,οὐδείς,p-s---fg-,ATR
Leuven|0544-002|540|10,10,τέχνης,τέχνη,n-s---fg-,ATR
Leuven|0544-002|540|11,11,ἐστὶ,εἰμί,v3spia---,PRED
Leuven|0544-002|540|12,12,χρεία,χρεία,n-s---fn-,SBJ
Leuven|0544-002|540|13,13,",",",",u--------,AuxX
Leuven|0544-002|540|14,14,καθάπερ,καθάπερ,c--------,AuxC
Leuven|0544-002|540|15,15,οὐδὲ,οὐδέ,c--------,AuxZ
Leuven|0544-002|540|16,16,πρὸς,πρός,r--------,AuxP
Leuven|0544-002|540|17,17,τὸ,ὁ,l-s---na-,ATR
Leuven|0544-002|540|18,18,λευκὸν,λευκός,a-s---na-,OBJ
Leuven|0544-002|540|19,19,ὁρᾶν,ὁράω,v--pna---,ADV_CO
Leuven|0544-002|540|20,20,ἢ,ἤ,c--------,AuxY
Leuven|0544-002|540|21,21,γλυκέος,γλυκύς,a-s---ng-,OBJ
Leuven|0544-002|540|22,22,γεύεσθαι,γεύω,v--pne---,ADV_CO
Leuven|0544-002|540|23,23,ἢ,ἤ,c--------,COORD
Leuven|0544-002|540|24,24,θερμοῦ,θερμός,a-s---ng-,OBJ
Leuven|0544-002|540|25,25,θιγγάνειν,θιγγάνω,v--pna---,ADV_CO
Leuven|0544-002|540|26,26,·,·,u--------,AuxK
Leuven|0544-002|540|27,27,[0],,,ADV
