@ref,@id,@form,@lemma,@postag,@relation
Leuven|0544-002|128|1,1,ἡ,ὁ,l-s---fn-,ATR
Leuven|0544-002|128|2,2,δὲ,δέ,d--------,AuxY
Leuven|0544-002|128|3,3,γραμματική,γραμματικός,a-s---fn-,SBJ
Leuven|0544-002|128|4,4,",",",",u--------,AuxX
Leuven|0544-002|128|5,5,σὺν,σύν,r--------,AuxP
Leuven|0544-002|128|6,6,τῷ,ὁ,l-s---md-,ATR
Leuven|0544-002|128|7,7,τὰ,ὁ,l-p---na-,OBJ
Leuven|0544-002|128|8,8,ἐκ,ἐκ,r--------,AuxP
Leuven|0544-002|128|9,9,τῶν,ὁ,l-p---mg-,ATR
Leuven|0544-002|128|10,10,μύθων,μῦθος,n-p---mg-,ATR_CO
Leuven|0544-002|128|11,11,τε,τέ,c--------,AuxY
Leuven|0544-002|128|12,12,καὶ,καί,c--------,COORD
Leuven|0544-002|128|13,13,ἱστοριῶν,ἱστορία,n-p---fg-,ATR_CO
Leuven|0544-002|128|14,14,λόγῳ,λόγος,n-s---md-,ADV
Leuven|0544-002|128|15,15,διορίζειν,διορίζω,v--pna---,APOS
Leuven|0544-002|128|16,16,καὶ,καί,c--------,AuxZ
Leuven|0544-002|128|17,17,τὸ,ὁ,l-s---na-,ATR
Leuven|0544-002|128|18,18,περὶ,περί,r--------,AuxP
Leuven|0544-002|128|19,19,τὰς,ὁ,l-p---fa-,ATR
Leuven|0544-002|128|20,20,διαλέκτους,διάλεκτος,n-p---fa-,ATR_CO
Leuven|0544-002|128|21,21,καὶ,καί,c--------,AuxY
Leuven|0544-002|128|22,22,τεχνολογίας,τεχνολογία,n-p---fa-,ATR_CO
Leuven|0544-002|128|23,23,καὶ,καί,c--------,COORD
Leuven|0544-002|128|24,24,ἀναγνώσεις,ἀνάγνωσις,n-p---fa-,ATR_CO
Leuven|0544-002|128|25,25,πραγματικὸν,πραγματικός,a-s---na-,OBJ
Leuven|0544-002|128|26,26,αὐχοῦσα,αὐχέω,v-sppafn-,ADV
Leuven|0544-002|128|27,27,",",",",u--------,AuxX
Leuven|0544-002|128|28,28,πολὺν,πολύς,a-s---ma-,ATR
Leuven|0544-002|128|29,29,ἑαυτῆς,ἑαυτοῦ,p-s---fg-,ATR
Leuven|0544-002|128|30,30,ἐργάζεται,ἐργάζομαι,v3spie---,PRED
Leuven|0544-002|128|31,31,τοῖς,ὁ,l-p---md-,ATR
Leuven|0544-002|128|32,32,ἀκούουσι,ἀκούω,v-pppamd-,ADV
Leuven|0544-002|128|33,33,πόθον,πόθος,n-s---ma-,OBJ
Leuven|0544-002|128|34,34,.,.,u--------,AuxK
