@id,@form,@lemma,@postag
1,ὁρμήσαντες,ὁρμάω,v-papamn-
2,δὲ,δέ,d--------
3,ἀπὸ,ἀπό,r--------
4,τῆς,ὁ,l-s---fg-
5,τάφρου,τάφρος,n-s---fg-
6,οἱ,ὁ,l-p---mn-
7,Πλαταιῆς,Πλαταιεύς,n-p---mn-
8,ἐχώρουν,χωρέω,v3piia---
9,ἁθρόοι,ἀθρόος,a-p---mn-
10,τὴν,ὁ,l-s---fa-
11,ἐς,εἰς,r--------
12,Θήβας,Θῆβαι,n-p---fa-
13,φέρουσαν,φέρω,v-sppafa-
14,ὁδόν,ὁδός2,n-s---fa-
15,",",punc1,u--------
16,ἐν,ἐν,r--------
17,δεξιᾷ,δεξιός,a-s---fd-
18,ἔχοντες,ἔχω,v-pppamn-
19,τὸ,ὁ,l-s---na-
20,τοῦ,ὁ,l-s---mg-
21,Ἀνδροκράτους,Ἀνδροκράτης,n-s---mg-
22,ἡρῷον,ἡρῷον,n-s---na-
23,",",punc1,u--------
24,νομίζοντες,νομίζω,v-pppamn-
25,ἥκιστ᾽,ἥκιστος,a-p---na-
26,ἂν,ἄν1,d--------
27,σφᾶς,σφεῖς,p-p---ma-
28,ταύτην,οὗτος,p-s---fa-
29,αὐτοὺς,αὐτός,a-p---ma_
30,ὑποτοπῆσαι,ὑποτοπέω,v--ana---
31,τραπέσθαι,τρέπω,v--anm---
32,τὴν,ὁ,l-s---fa-
33,ἐς,εἰς,r--------
34,τοὺς,ὁ,l-p---ma-
35,πολεμίους,πολέμιος,n-p---ma-
36,:,punc1,u--------
