,@id,@form,@lemma,@postag,@relation
0,1,οὕτως,οὕτως,d--------,ADV
1,2,ἔτι,ἔτι,d--------,ADV
2,3,καὶ,καί,d--------,AuxY
3,4,οἵδε,ὅδε,p-p---mn-,SBJ
4,5,διά,διά,r--------,AuxP
5,6,τε,τε,d--------,AuxY
6,7,μέγεθος,μέγεθος,n-s---na-,ADV_CO
7,8,ἀρχῆς,ἀρχή,n-s---fg-,ATR
8,9,ἰδίας,ἴδιος,a-s---fg-,ATR
9,10,καὶ,καί,c--------,COORD
10,11,τῶν,ὁ,l-p---ng-,ATR
11,12,ἔξωθεν,ἔξωθεν,d--------,ATR
12,13,κακῶν,κακός,a-p---ng-,ADV
13,14,ἔτι,ἔτι,d--------,ADV
14,15,ὄντες,εἰμί,v-pppamn-,ADV_CO
15,16,ἀπαθεῖς,ἀπαθής,a-p---mn-,PNOM
16,17,ἀφόβως,ἄφοβος,d--------,ADV
17,18,εἶχον,ἔχω,v3piia---,PRED
18,19,ἑτέρων,ἕτερος,a-p---mg-,ADV
19,20,.,punc1,u--------,AuxK
