,@id,@form,@lemma,@postag,@relation
0,1,ὁ,ὁ,l-s---mn-,ATR
1,2,δὲ,δέ,d--------,AuxY
2,3,Σύλλας,Σύλλας,n-s---mn-,SBJ
3,4,μοι,ἐγώ,p1s---md-,OBJ
4,5,δοκεῖ,δοκέω,v3spia---,PRED
5,6,",",punc1,u--------,AuxX
6,7,ἐς,εἰς,r--------,AuxP
7,8,πάντα,πᾶς,a-p---na-,ADV
8,9,σφοδρὸς,σφοδρός,a-s---mn-,PNOM_CO
9,10,ὁμοῦ,ὁμοῦ,d--------,ADV
10,11,καὶ,καί,c--------,COORD
11,12,δυνατὸς,δυνατός,a-s---mn-,PNOM_CO
12,13,γενόμενος,γίγνομαι,v-sapmmn-,ADV
13,14,",",punc1,u--------,AuxX
14,15,ἐπιθυμῆσαι,ἐπιθυμέω,v--ana---,OBJ_CO
15,16,τύραννος,τύραννος,n-s---mn-,PNOM
16,17,ἐξ,ἐκ,r--------,AuxP
17,18,ἰδιώτου,ἰδιώτης,n-s---mg-,ADV
18,19,γενέσθαι,γίγνομαι,v--anm---,OBJ_CO
19,20,καὶ,καί,c--------,COORD
20,21,ἰδιώτης,ἰδιώτης,n-s---mn-,PNOM
21,22,ἐκ,ἐκ,r--------,AuxP
22,23,τυράννου,τύραννος,n-s---mg-,ADV
23,24,καὶ,καί,c--------,COORD
24,25,μετὰ,μετά,r--------,AuxP
25,26,τοῦτʼ,οὗτος,p-s---na-,ADV
26,27,ἐπʼ,ἐπί,r--------,AuxP
27,28,ἐρημίας,ἐρημία,n-s---fg-,ADV
28,29,ἀγροίκου,ἄγροικος,a-s---fg-,ATR
29,30,διαγενέσθαι,διαγίγνομαι,v--anm---,OBJ_CO
30,31,.,punc1,u--------,AuxK
31,32,γενέσθαι,γίγνομαι,v--anm---,OBJ_CO
