,@id,@form,@lemma,@postag,@relation
0,1,τῷ,ὁ,l-s---nd-,ATR
1,2,δʼ,δέ,d--------,AuxY
2,3,ἑξῆς,ἑξῆς,d--------,ATR
3,4,ἔτει,ἔτος,n-s---nd-,ADV
4,5,ὁ,ὁ,l-s---mn-,ATR
5,6,μὲν,μέν,d--------,AuxY
6,7,δῆμος,δῆμος,n-s---mn-,SBJ
7,8,καὶ,καί,d--------,AuxZ
8,9,τότε,τότε,d--------,ADV
9,10,τὸν,ὁ,l-s---ma-,ATR
10,11,Σύλλαν,Σύλλας,n-s---ma-,OBJ
11,12,θεραπεύων,θεραπεύω,v-sppamn-,ADV
12,13,ᾑρεῖτο,αἱρέω,v3siie---,PRED_CO
13,14,ὑπατεύειν,ὑπατεύω,v--pna---,OBJ
14,15,",",punc1,u--------,AuxX
15,16,ὁ,ὁ,l-s---mn-,SBJ
16,17,δὲ,δέ,c--------,COORD
17,18,οὐκ,οὐ,d--------,AuxZ
18,19,ἀνασχόμενος,ἀνέχω,v-sapmmn-,ADV
19,20,ὑπάτους,ὕπατος,n-p---ma-,OCOMP
20,21,μὲν,μέν,d--------,AuxY
21,22,αὐτοῖς,αὐτός,p-p---md-,ADV
22,23,ἀπέφηνε,ἀποφαίνω,v3saia---,PRED_CO
23,24,Σερουίλιον,Σερουίλιος,n-s---ma-,ATR
24,25,Ἰσαυρικὸν,Ἰσαυρικός,n-s---ma-,OBJ_CO
25,26,καὶ,καί,c--------,COORD
26,27,Κλαύδιον,Κλαύδιος,n-s---ma-,ATR
27,28,Ποῦλχρον,Ποῦλχρος,n-s---ma-,OBJ_CO
28,29,",",punc1,u--------,AuxX
29,30,αὐτὸς,αὐτός,p-s---mn-,SBJ
30,31,δὲ,δέ,c--------,COORD
31,32,τὴν,ὁ,l-s---fa-,ATR
32,33,μεγάλην,μέγας,a-s---fa-,ATR
33,34,ἀρχὴν,ἀρχή,n-s---fa-,OBJ
34,35,οὐδενὸς,οὐδείς,p-s---mg-,SBJ
35,36,ἐνοχλοῦντος,ἐνοχλέω,v-sppamg-,ADV
36,37,ἑκὼν,ἑκών,a-s---mn-,ATV
37,38,ἀπέθετο,ἀποτίθημι,v3saim---,PRED_CO
38,39,.,punc1,u--------,AuxK
