@id,@form,@lemma,@postag
1,Διὸς,Ζεύς,n-s---mg-
2,Συλλανίου,Συλλανίος,a-s---mg_
3,καὶ,καί,c--------
4,Ἀθανᾶς,̓Αθήνη,n-s---fg-
5,Συλλανίας,Συλλανία,a-s---fg_
6,ἱερὸν,ἱερόν,n-s---na-
7,ἱδρυσάμενον,ἱδρύω,v-sapmma-
8,",",punc1,u--------
9,φυλὰς,φυλή,n-p---fa-
10,φυλάξαντα,φυλάζω,v-sapama-
11,καὶ,καί,c--------
12,ὠβὰς,ὠβά,n-p---fa-
13,ὠβάξαντα,ὠβάζω,v-sapama-
14,",",punc1,u--------
15,τριάκοντα,τριάκοντα,a-_---___
16,γερουσίαν,γερουσία,n-s---fa-
17,σὺν,σύν,r--------
18,ἀρχαγέταις,ἀρχηγέτης,n-p---md-
19,καταστήσαντα,καθίστημι,v-sapama-
20,",",punc1,u--------
21,ὥρας,ὥρα,n-p---fa-
22,ἐξ,ἐκ,r--------
23,ὥρας,ὥρα,n-p---fa-
24,ἀπελλάζειν,ἀπελλάζω,v--pna---
25,μεταξὺ,μεταξύ,r--------
26,Βαβύκας,βαβύκα,n-s---fg-
27,τε,τε,d--------
28,καὶ,καί,c--------
29,Κνακιῶνος,Κνακιῶν,n-s---mg-
30,",",punc1,u--------
31,οὕτως,οὕτως,d--------
32,εἰσφέρειν,εἰσφέρω,v--pna---
33,τε,τε,d--------
34,καὶ,καί,c--------
35,ἀφίστασθαι,ἀφεστήξω,v--pne---
36,:,punc1,u--------
37,[0],[0],v_____---
