@id,@form,@lemma,@postag
1,ὡς,ὡς,c--------
2,δ̓,δέ,d--------
3,ὁ,ὁ,l-s---mn-
4,καιρὸς,καιρός,n-s---mn-
5,ἧκε,ἥκω,v3siia---
6,",",punc1,u--------
7,τριάκοντα,τριάκοντα,m--------
8,τοὺς,ὁ,l-p---ma-
9,πρώτους,πρότερος,a-p---ma-
10,ἐκέλευσε,κελεύω,v3saia---
11,μετὰ,μετά,r--------
12,τῶν,ὁ,l-p---ng-
13,ὅπλων,ὅπλον,n-p---ng-
14,ἕωθεν,ἕωθεν,d--------
15,εἰς,εἰς,r--------
16,ἀγορὰν,ἀγορά,n-s---fa-
17,προελθεῖν,προέρχομαι,v--ana---
18,ἐκπλήξεως,ἔκπληξις,n-s---fg-
19,ἕνεκα,ἕνεκα,r--------
20,καὶ,καί,c--------
21,φόβου,φόβος,n-s---mg-
22,πρὸς,πρός,r--------
23,τοὺς,ὁ,l-p---ma-
24,ἀντιπράττοντας,ἀντιπράσσω,v-pppama-
25,.,punc1,u--------
