@id,@form,@lemma,@postag,@relation
1,τοὺς,ὁ,l-p---ma-,ATR
2,δὲ,δέ,d--------,AuxY
3,μηνύσαντας,μηνύω,v-papama-,OBJ
4,ὁ,ὁ,l-s---mn-,ATR
5,μὲν,μέν,d--------,AuxY
6,Θουκυδίδης,Θουκυδίδης,n-s---mn-,SBJ
7,ὀνομάσαι,ὀνομάζω,v--ana---,OBJ
8,παρῆκεν,παρίημι,v3saia---,PRED_CO
9,",",punc1,u--------,AuxX
10,ἄλλοι,ἄλλος,p-p---mn-,SBJ
11,δʼ,δέ,c--------,COORD
12,ὀνομάζουσι,ὀνομάζω,v3ppia---,PRED_CO
13,Διοκλείδαν,Διοκλείδης,n-s---ma-,OBJ_CO
14,καὶ,καί,c--------,COORD
15,Τεῦκρον,Τεῦκρος,n-s---ma-,OBJ_CO
16,",",punc1,u--------,AuxX
17,ὧν,ὅς,p-p---mg-,ATR
18,καὶ,καί,d--------,AuxZ
19,Φρύνιχός,Φρύνιχος,n-s---mn-,SBJ
20,ἐστιν,εἰμί,v3spia---,ATR
21,ὁ,ὁ,l-s---mn-,ATR
22,κωμικὸς,κωμικός,a-s---mn-,ATR
23,ταυτὶ,οὗτος,p-p---na-,OBJ
24,πεποιηκώς,ποιέω,v-srpamn-,PNOM
25,·,punc1,u--------,AuxK
