@id,@form,@lemma,@postag,@relation
1,δόντων,δίδωμι,v-papamg-,ADV_CO
2,δὲ,δέ,d--------,AuxY
3,τῶν,ὁ,l-p---mg-,ATR
4,Σπαρτιατῶν,Σπαρτιάτης,n-p---mg-,SBJ
5,καὶ,καί,c--------,COORD
6,δεξαμένων,δέχομαι,v-papmmg-,ADV_CO
7,",",punc1,u--------,AuxX
8,παραγενόμενος,παραγίγνομαι,v-sapmmn-,ADV
9,προθύμως,πρόθυμος,d--------,ADV
10,ἓν,εἷς,n-s---na-,OBJ
11,μὲν,μέν,d--------,AuxY
12,εὐθὺς,εὐθύς2,d--------,ADV
13,ἐξειργάσατο,ἐξεργάζομαι,v3saie---,PRED
14,",",punc1,u--------,AuxX
15,μέλλοντας,μέλλω,v-pppama-,OBJ_CO
16,καὶ,καί,c--------,COORD
17,ἀναβαλλομένους,ἀναβάλλω,v-pppema-,OBJ_CO
18,βοηθεῖν,βοηθέω,v--pna---,OBJ
19,Συρακουσίοις,Συρακούσιος,n-p---md-,OBJ
20,ἐγείρας,ἐγείρω,v-sapamn-,ADV_CO
21,καὶ,καί,c--------,COORD
22,παροξύνας,παροξύνω,v-sapamn-,ADV_CO
23,πέμψαι,πέμπω,v2samm---,OBJ_CO
24,Γύλιππον,Γύλιππος,n-s---ma-,OBJ
25,ἄρχοντα,ἄρχων,n-s---ma-,OCOMP
26,καὶ,καί,c--------,COORD
27,θραῦσαι,θραύω,v--ana---,OBJ_CO
28,τὴν,ὁ,l-s---fa-,ATR
29,ἐκεῖ,ἐκεῖ,d--------,ATR
30,τῶν,ὁ,l-p---mg-,ATR
31,Ἀθηναίων,Ἀθήναιος,n-p---mg-,ATR
32,δύναμιν,δύναμις,n-s---fa-,OBJ
33,·,punc1,u--------,AuxK
