,@id,@form,@lemma,@postag,@relation
0,1,ἀλλὰ,ἀλλά,d--------,AuxY
1,2,καὶ,καί,d--------,AuxZ
2,3,εἴ,εἰ,c--------,AuxC
3,4,τινες,τις,p-p---cn-,SBJ
4,5,φιλόπονοι,φιλόπονος,a-p---mn-,PNOM
5,6,γενόμενοι,γίγνομαι,v-papmmn-,ADV
6,7,καὶ,καί,d--------,AuxZ
7,8,σὺν,σύν,r--------,AuxP
8,9,τοῖς,ὁ,l-p---md-,ATR
9,10,περὶ,περί,r--------,AuxP
10,11,αὑτοὺς,ἑαυτοῦ,p-p---ma-,ATR
11,12,ἱππεῦσι,ἱππεύς,n-p---md-,ADV
12,13,θαμὰ,θαμά,d--------,ADV
13,14,θηρῷεν,θηράω,v3ppoa---,ADV
14,15,",",punc1,u--------,AuxX
15,16,φθονοῦντες,φθονέω,v-pppamn-,ADV
16,17,αὐτοῖς,αὐτός,p-p---md-,OBJ
17,18,δῆλοι,δῆλος,a-p---mn-,PNOM
18,19,ἦσαν,εἰμί,v3piia---,PRED_CO
19,20,καὶ,καί,c--------,COORD
20,21,ὡς,ὡς,d--------,AuxZ
21,22,βελτίονας,βελτίων,a-p---mac,PNOM
22,23,αὑτῶν,ἑαυτοῦ,p-p---mg-,ADV
23,24,ἐμίσουν,μισέω,v3piia---,PRED_CO
24,25,.,punc1,u--------,AuxK
25,26,ὄντας,εἰμί,v-pppama-,ADV
