,@id,@form,@lemma,@postag,@relation
0,1,οἱ,ὁ,l-p---mn-,ATR
1,2,μὲν,μέν,d--------,AuxY
2,3,βελτίους,βελτίων,a-p---mac,OCOMP
3,4,ποιοῦντες,ποιόω,v-pppamn-,PNOM
4,5,αὐτοὺς,αὐτός,p-p---ma-,OBJ
5,6,πάντες,πᾶς,a-p---mn-,ATR
6,7,ἄνθρωποι,ἄνθρωπος,n-p---mn-,SBJ
7,8,εἶναι,εἰμί,v--pna---,OBJ
8,9,",",punc1,u--------,AuxX
9,10,εἷς,εἷς,a-s---mn-,ATR
10,11,δέ,δέ,c--------,COORD
11,12,τις,τις,p-s---cn-,SBJ
12,13,ὁ,ὁ,l-s---mn-,ATR
13,14,διαφθείρων,διαφθείρω,v-sppamn-,PNOM
14,15,;,punc1,u--------,AuxK
15,16,δοκεῖ,δοκέω,v3spia---,PRED_CO
16,17,δοκοῦσιν,δοκέω,v3ppia---,PRED_CO
17,18,εἶναι,εἰμί,v--pna---,OBJ
