,@id,@form,@lemma,@postag,@relation
0,1,ἔοικεν,ἔοικα,v3sria---,PRED
1,2,γὰρ,γάρ,d--------,AuxY
2,3,ὥσπερ,ὥσπερ,d--------,AuxZ
3,4,αἴνιγμα,αἴνιγμα,n-s---na-,OBJ
4,5,συντιθέντι,συντίθημι,v-sppamd-,ADV
5,6,διαπειρωμένῳ,διαπειράομαι,v-sppemd-,OBJ
6,7,ἆρα,ἆρα,d--------,AuxZ
7,8,γνώσεται,γιγνώσκω,v3sfim---,PRED_CO
8,9,Σωκράτης,Σωκράτης,n-s---mn-,SBJ
9,10,ὁ,ὁ,l-s---mn-,ATR
10,11,σοφὸς,σοφός,a-s---mn-,ATR
11,12,δὴ,δή,d--------,AuxY
12,13,ἐμοῦ,ἐγώ,p1s---mg-,SBJ
13,14,χαριεντιζομένου,χαριεντίζομαι,v-sppemg-,OBJ_CO
14,15,καὶ,καί,c--------,COORD
15,16,ἐναντίʼ,ἐναντίος,a-p---na-,OBJ
16,17,ἐμαυτῷ,ἐμαυτοῦ,p-s---md-,ADV
17,18,λέγοντος,λέγω3,v-sppamg-,OBJ_CO
18,19,",",punc1,u--------,AuxX
19,20,ἢ,ἢ,c--------,COORD
20,21,ἐξαπατήσω,ἐξαπατάω,v1sfia---,PRED_CO
21,22,αὐτὸν,αὐτός,p-s---ma-,OBJ_CO
22,23,καὶ,καί,c--------,COORD
23,24,τοὺς,ὁ,l-p---ma-,ATR
24,25,ἄλλους,ἄλλος,p-p---ma-,OBJ_CO
25,26,τοὺς,ὁ,l-p---ma-,ATR
26,27,ἀκούοντας,ἀκούω,v-pppama-,ATR
27,28,;,punc1,u--------,AuxX
