,@id,@form,@lemma,@postag,@relation
0,1,ἴσως,ἴσως,d--------,ADV
1,2,με,ἐγώ,p1s---ma-,SBJ
2,3,οἴεσθε,οἴομαι,v2ppie---,PRED
3,4,",",punc1,u--------,AuxX
4,5,ὦ,ὦ,i--------,AuxZ
5,6,ἄνδρες,ἀνήρ,n-p---mv-,ExD
6,7,Ἀθηναῖοι,Ἀθηναῖος,n-p---mv-,ATR
7,8,",",punc1,u--------,AuxX
8,9,ἀπορίᾳ,ἀπορία,n-s---fd-,ADV
9,10,λόγων,λόγος,n-p---mg-,ATR
10,11,ἑαλωκέναι,ἁλίσκομαι,v--rna---,OBJ
11,12,τοιούτων,τοιοῦτος,a-p---mg-,ATR
12,13,οἷς,ὅς,p-p---md-,ADV
13,14,ἂν,ἄν1,d--------,AuxY
14,15,ὑμᾶς,σύ,p2p---ma-,OBJ
15,16,ἔπεισα,πείθω,v1saia---,ATR
16,17,",",punc1,u--------,AuxX
17,18,εἰ,εἰ,c--------,AuxC
18,19,ᾤμην,οἰμάω,v1siia---,ADV
19,20,δεῖν,δεῖ,v-spp-nn-,OBJ
20,21,ἅπαντα,ἅπας,a-p---na-,OBJ
21,22,ποιεῖν,ποιέω,v--pna---,SBJ_CO
22,23,καὶ,καί,c--------,COORD
23,24,λέγειν,λέγω3,v--pna---,SBJ_CO
24,25,ὥστε,ὥστε,c--------,AuxC
25,26,ἀποφυγεῖν,ἀποφεύγω,v--ana---,ADV
26,27,τὴν,ὁ,l-s---fa-,ATR
27,28,δίκην,δίκη,n-s---fa-,OBJ
28,29,.,punc1,u--------,AuxK
