,@id,@form,@lemma,@postag,@relation
0,1,καίτοι,καίτοι,d--------,AuxY
1,2,οἶδα,οἶδα,v1sria---,PRED
2,3,σχεδὸν,σχεδόν,d--------,ADV
3,4,ὅτι,ὅτι2,c--------,AuxC
4,5,αὐτοῖς,αὐτός,a-p---nd-,ATR
5,6,τούτοις,οὗτος,p-p---nd-,ADV
6,7,ἀπεχθάνομαι,ἀπεχθάνομαι,v1spim---,OBJ
7,8,",",punc1,u--------,AuxX
8,9,ὃ,ὅς,p-s---nn-,SBJ
9,10,καὶ,καί,d--------,AuxZ
10,11,τεκμήριον,τεκμήριον,n-s---nn-,PNOM
11,12,ὅτι,ὅτι2,c--------,AuxC
12,13,ἀληθῆ,ἀληθής,a-p---na-,OBJ
13,14,λέγω,λέγω3,v1spia---,ATR_CO
14,15,καὶ,καί,c--------,COORD
15,16,ὅτι,ὅτι2,c--------,AuxC
16,17,αὕτη,οὗτος,p-s---fn-,PNOM
17,18,ἐστὶν,εἰμί,v3spia---,ATR_CO
18,19,ἡ,ὁ,l-s---fn-,ATR
19,20,διαβολὴ,διαβολή,n-s---fn-,SBJ
20,21,ἡ,ὁ,l-s---fn-,ATR
21,22,ἐμὴ,ἐμός,a-s---fn-,ATR
22,23,καὶ,καί,c--------,COORD
23,24,τὰ,ὁ,l-p---nn-,ATR
24,25,αἴτια,αἴτιος,a-p---nn-,SBJ
25,26,ταῦτά,οὗτος,p-p---nn-,PNOM
26,27,ἐστιν,εἰμί,v3spia---,ATR_CO
27,28,.,punc1,u--------,AuxK
28,29,ἐστιν,εἰμί,v3spia---,ATR
