,@id,@form,@lemma,@postag,@relation
0,1,καίτοι,καίτοι,d--------,AuxY
1,2,πῶς,πως,d--------,ADV
2,3,οὐκ,οὐ,d--------,AuxZ
3,4,ἀμαθία,ἀμαθία,n-s---fn-,PNOM
4,5,ἐστὶν,εἰμί,v3spia---,PRED
5,6,αὕτη,οὗτος,p-s---fn-,SBJ
6,7,ἡ,ὁ,l-s---fn-,OBJ
7,8,ἐπονείδιστος,ἐπονείδιστος,a-s---fn-,OBJ
8,9,",",punc1,u--------,AuxX
9,10,ἡ,ὁ,l-s---fn-,OBJ
10,11,τοῦ,ὁ,l-s---ng-,OBJ
11,12,οἴεσθαι,οἴομαι,v--pne---,OBJ
12,13,εἰδέναι,οἶδα,v--rna---,OBJ
13,14,ἃ,ὅς,p-p---na-,OBJ
14,15,οὐκ,οὐ,d--------,AuxZ
15,16,οἶδεν,οἶδα,v3sria---,OBJ
16,17,;,punc1,u--------,AuxK
