,@id,@form,@lemma,@postag,@relation
0,1,ὅμως,ὅμως,d--------,AuxY
1,2,δὲ,δέ,d--------,AuxY
2,3,δὴ,δή,d--------,AuxY
3,4,λέγε,λέγω3,v2spma---,PRED
4,5,ἡμῖν,ἐγώ,p1p---md-,OBJ
5,6,",",punc1,u--------,AuxX
6,7,πῶς,πῶς2,d--------,ADV
7,8,με,ἐγώ,p1s---ma-,SBJ
8,9,φῂς,φημί,v2spia---,OBJ
9,10,διαφθείρειν,διαφθείρω,v--pna---,OBJ
10,11,",",punc1,u--------,AuxX
11,12,ὦ,ὦ,i--------,AuxZ
12,13,Μέλητε,Μέλητος,n-s---mv-,ExD
13,14,",",punc1,u--------,AuxX
14,15,τοὺς,ὁ,l-p---ma-,ATR
15,16,νεωτέρους,νέος,a-p---mac,OBJ
16,17,;,punc1,u--------,AuxK
