@ref,@id,@form,@lemma,@postag,@relation
Leuven|0093-009|190|1,1,καὶ,καί,c--------,AuxY
Leuven|0093-009|190|2,2,μαστιγουμένου,μαστιγόω,v-sppamg-,ADV
Leuven|0093-009|190|3,3,οἰκέτου,οἰκέτης,n-s---mg-,SBJ
Leuven|0093-009|190|4,4,παρεστὼς,παρίστημι,v-srpamn-,ADV
Leuven|0093-009|190|5,5,διηγεῖσθαι,διηγέομαι,v--pne---,OBJ
Leuven|0093-009|190|6,6,",",",",u--------,AuxX
Leuven|0093-009|190|7,7,ὅτι,ὅτι,c--------,AuxC
Leuven|0093-009|190|8,8,καὶ,καί,d---------,AuxZ
Leuven|0093-009|190|9,9,αὑτοῦ,ἑαυτοῦ,p-s---mg-,ATR
Leuven|0093-009|190|10,10,ποτε,ποτέ,d--------,ADV
Leuven|0093-009|190|11,11,παῖς,παῖς,n-s---cn-,SBJ
Leuven|0093-009|190|12,12,οὕτως,οὕτως,d--------,ADV
Leuven|0093-009|190|13,13,πληγὰς,πληγή,n-p---fa-,OBJ
Leuven|0093-009|190|14,14,λαβὼν,λαμβάνω,v-sapamn-,ADV
Leuven|0093-009|190|15,15,ἀπήγξατο,ἀπάγχω,v3saim---,OBJ
Leuven|0093-009|190|16,16,.,.,u--------,AuxK
Leuven|0093-009|190|17,17,[0],,,PRED
