@ref,@id,@form,@lemma,@postag,@relation
Leuven|0093-009|231|1,1,καὶ,καί,c--------,AuxY
Leuven|0093-009|231|2,2,ἀναμεῖναι,ἀναμένω,v--ana---,OBJ
Leuven|0093-009|231|3,3,οὐκ,οὐ,d--------,AuxZ
Leuven|0093-009|231|4,4,ἂν,ἄν,d--------,AuxY
Leuven|0093-009|231|5,5,ὑπομεῖναι,ὑπομένω,v--ana---,OBJ
Leuven|0093-009|231|6,6,πολὺν,πολύς,a-s---ma-,ATR
Leuven|0093-009|231|7,7,χρόνον,χρόνος,n-s---ma-,ADV
Leuven|0093-009|231|8,8,οὐθένα,οὐδείς,p-s---ma-,ATR
Leuven|0093-009|231|9,9,.,.,u--------,AuxK
Leuven|0093-009|231|10,10,[0],,,PRED
