@ref,@id,@form,@lemma,@postag,@relation
Leuven|0093-009|176|1,1,καὶ,καί,c--------,AuxY
Leuven|0093-009|176|2,2,ἡττωμένῳ,ἡσσάομαι,v-sppemd-,OBJ
Leuven|0093-009|176|3,3,δὲ,δέ,d--------,AuxY
Leuven|0093-009|176|4,4,μεγάλην,μέγας,a-s---fa-,ATR
Leuven|0093-009|176|5,5,δίκην,δίκη,n-s---fa-,OBJ
Leuven|0093-009|176|6,6,ἀπιόντι,ἄπειμι1,v-sppamd-,ADV
Leuven|0093-009|176|7,7,ἀπὸ,ἀπό,r--------,AuxP
Leuven|0093-009|176|8,8,τοῦ,ὁ,l-s---ng-,ATR
Leuven|0093-009|176|9,9,δικαστηρίου,δικαστήριον,n-s---ng-,OBJ
Leuven|0093-009|176|10,10,προσελθεῖν,προσέρχομαι,v--ana---,OBJ_CO
Leuven|0093-009|176|11,11,καὶ,καί,c--------,COORD
Leuven|0093-009|176|12,12,συνησθῆναι,συνήδομαι,v--anp---,OBJ_CO
Leuven|0093-009|176|13,13,.,.,u--------,AuxK
Leuven|0093-009|176|14,14,[0],,,PRED
