@ref,@id,@form,@lemma,@postag,@relation
Leuven|0093-009|379|1,1,δόξειεν,δοκέω,v3saoa---,PRED_CO
Leuven|0093-009|379|2,2,δ’,δέ,d---------,AuxY
Leuven|0093-009|379|3,3,ἂν,ἄν,d--------,AuxY
Leuven|0093-009|379|4,4,εἶναι,εἰμί,v--pna---,OBJ
Leuven|0093-009|379|5,5,ἡ,ὁ,l-s---fn-,ATR
Leuven|0093-009|379|6,6,ὀλιγαρχία,ὀλιγαρχία,n-s---fn-,SBJ
Leuven|0093-009|379|7,7,φιλαρχία,φιλαρχία,n-s---fn-,PNOM
Leuven|0093-009|379|8,8,τις,τις,p-s---cn-,ATR
Leuven|0093-009|379|9,9,ἰσχύος,ἰσχύς,n-s---fg-,OBJ_CO
Leuven|0093-009|379|10,10,καὶ,καί,c--------,COORD
Leuven|0093-009|379|11,11,κέρδους,κέρδος,n-s---ng-,OBJ_CO
Leuven|0093-009|379|12,12,γλιχομένη,γλίχομαι,v-sppafn-,ATR
Leuven|0093-009|379|13,13,",",",",u--------,AuxX
Leuven|0093-009|379|14,14,ὁ,ὁ,l-s---mn-,ATR
Leuven|0093-009|379|15,15,δὲ,δέ,d--------,COORD
Leuven|0093-009|379|16,16,ὀλιγαρχικὸς,ὀλιγαρχικός,a-s---mn-,SBJ
Leuven|0093-009|379|17,17,τοιοῦτός,τοιοῦτος,p-s---mn-,ATR
Leuven|0093-009|379|18,18,τις,τις,p-s---cn-,PNOM
Leuven|0093-009|379|19,19,",",",",u--------,AuxX
Leuven|0093-009|379|20,20,οἷος,οἷος,p-s---mn-,SBJ
Leuven|0093-009|379|21,21,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0093-009|379|22,22,δήμου,δῆμος,n-s---mg-,SBJ
Leuven|0093-009|379|23,23,βουλευομένου,βουλεύω,v-sppemg-,ADV
Leuven|0093-009|379|24,24,",",",",u--------,AuxX
Leuven|0093-009|379|25,25,τίνας,τίς,a-p---ca-,ATR
Leuven|0093-009|379|26,26,τῷ,ὁ,l-s---md-,ATR
Leuven|0093-009|379|27,27,ἄρχοντι,ἄρχων,n-s---md-,OBJ
Leuven|0093-009|379|28,28,προσαιρήσονται,προσαιρέομαι,v3pfim---,OBJ
Leuven|0093-009|379|29,29,τῆς,ὁ,l-s---fg-,ATR
Leuven|0093-009|379|30,30,πομπῆς,πομπή,n-s---fg-,OBJ
Leuven|0093-009|379|31,31,τοὺς,ὁ,l-p---ma-,ATR
Leuven|0093-009|379|32,32,συνεπιμελησομένους,συνεπιμελέομαι,v-pfpmma-,OBJ
Leuven|0093-009|379|33,33,",",",",u--------,AuxX
Leuven|0093-009|379|34,34,παρελθὼν,παρέρχομαι,v-sapamn-,ADV
Leuven|0093-009|379|35,35,ἀποφήνασθαι,ἀποφαίνω,v--anm---,ADV_CO
Leuven|0093-009|379|36,36,",",",",u--------,AuxX
Leuven|0093-009|379|37,37,ὡς,ὡς,c--------,AuxC
Leuven|0093-009|379|38,38,δεῖ,δέω,v3spia---,OBJ
Leuven|0093-009|379|39,39,αὐτοκράτορας,αὐτοκράτωρ,n-p---ma-,PNOM
Leuven|0093-009|379|40,40,τούτους,οὗτος,p-p---ma-,SBJ
Leuven|0093-009|379|41,41,εἶναι,εἰμί,v--pna---,SBJ
Leuven|0093-009|379|42,42,",",",",u--------,COORD
Leuven|0093-009|379|43,43,κἂν,κἄν,c--------,AuxC
Leuven|0093-009|379|44,44,ἄλλοι,ἄλλος,p-p---mn-,SBJ
Leuven|0093-009|379|45,45,προβάλλωνται,προβάλλω,v3ppsa---,ADV
Leuven|0093-009|379|46,46,δέκα,δέκα,a------g-,OBJ
Leuven|0093-009|379|47,47,",",",",u--------,AuxX
Leuven|0093-009|379|48,48,λέγειν,λέγω,v--pna---,ADV_CO
Leuven|0093-009|379|49,49,·,·,u--------,AuxK
|0093-009|379|50,50,[0],,,PRED_CO
