,@id,@form,@lemma,@postag,@relation
0,1,λέγεται,λέγω3,v3spie---,PRED
1,2,δʼ,δέ,d--------,AuxY
2,3,οὐ,οὐ,d--------,AuxZ
3,4,κακῶς,κακός,d--------,ADV
4,5,ὅτι,ὅτι2,c--------,AuxC
5,6,τῆς,ὁ,l-s---fg-,ATR
6,7,Σωκράτους,Σωκράτης,n-s---mg-,ATR
7,8,πρὸς,πρός,r--------,AuxP
8,9,αὐτὸν,αὐτός,p-s---ma-,ATR
9,10,εὐνοίας,εὔνοια,n-s---fg-,OBJ_CO
10,11,καὶ,καί,c--------,COORD
11,12,φιλανθρωπίας,φιλανθρωπία,n-s---fg-,OBJ_CO
12,13,οὐ,οὐ,d--------,AuxZ
13,14,μικρὰ,μικρός,a-p---na-,ADV
14,15,πρὸς,πρός,r--------,AuxP
15,16,δόξαν,δόξα,n-s---fa-,ADV
16,17,ἀπέλαυσεν,ἀπολαύω,v3saia---,OBJ
17,18,",",punc1,u--------,AuxX
18,19,εἴγε,εἰ,c--------,AuxC
19,20,Νικίου,Νικίας,n-s---mg-,ATR_AP_CO
20,21,μὲν,μέν,d--------,AuxY
21,22,καὶ,καί,d--------,AuxY
22,23,Δημοσθένους,Δημοσθένης,n-s---mg-,ATR_AP_CO
23,24,καὶ,καί,d--------,AuxY
24,25,Λαμάχου,Λάμαχος,n-s---mg-,ATR_AP_CO
25,26,καὶ,καί,d--------,AuxY
26,27,Φορμίωνος,Φορμίων,n-s---mg-,ATR_AP_CO
27,28,Θρασυβούλου,Θρασύβουλος,n-s---mg-,ATR_AP_CO
28,29,τε,τε,d--------,AuxY
29,30,καὶ,καί,c--------,COORD
30,31,Θηραμένους,Θηραμένης,n-s---mg-,ATR_AP_CO
31,32,",",punc1,u--------,AuxX
32,33,ἐπιφανῶν,ἐπιφανής,a-p---mg-,ATR
33,34,ἀνδρῶν,ἀνήρ,n-p---mg-,PNOM
34,35,γενομένων,γίγνομαι,v-papmmg-,ATR
35,36,κατʼ,κατά,r--------,AuxP
36,37,αὐτόν,αὐτός,p-s---ma-,ADV
37,38,",",punc1,u--------,APOS
38,39,οὐδενὸς,οὐδείς,p-s---mg-,ATR_AP
39,40,οὐδʼ,οὐδέ,d--------,AuxZ
40,41,ἡ,ὁ,l-s---fn-,ATR
41,42,μήτηρ,μήτηρ,n-s---fn-,SBJ
42,43,ὀνόματος,ὄνομα,n-s---ng-,OBJ
43,44,τετύχηκεν,τυγχάνω,v3sria---,ADV_CO
44,45,",",punc1,u--------,AuxX
45,46,Ἀλκιβιάδου,Ἀλκιβιάδης,n-s---mg-,ATR
46,47,δὲ,δέ,c--------,COORD
47,48,καὶ,καί,d--------,AuxY
48,49,τίτθην,τίτθη,n-s---fa-,OBJ_CO
49,50,",",punc1,u--------,AuxX
50,51,γένος,γένος,n-s---na-,ADV
51,52,Λάκαιναν,Λάκαινα,n-s---fa-,ATR
52,53,",",punc1,u--------,AuxX
53,54,Ἀμύκλαν,Ἀμύκλα,n-s---fa-,ATR
54,55,ὄνομα,ὄνομα,n-s---na-,ADV
55,56,",",punc1,u--------,AuxX
56,57,καὶ,καί,c--------,COORD
57,58,Ζώπυρον,Ζώπυρος,n-s---ma-,ATR
58,59,παιδαγωγὸν,παιδαγωγός,n-s---ma-,OBJ_CO
59,60,ἴσμεν,οἶδα,v1pria---,ADV_CO
60,61,",",punc1,u--------,AuxX
61,62,ὧν,ὅς,p-p---mg-,ATR
62,63,τὸ,ὁ,l-s---na-,OBJ
63,64,μὲν,μέν,d--------,AuxY
64,65,Ἀντισθένης,Ἀντισθένης,n-p---mn-,SBJ
65,66,",",punc1,u--------,AuxX
66,67,τὸ,ὁ,l-s---na-,OBJ
67,68,δὲ,δέ,c--------,COORD
68,69,Πλάτων,Πλάτων,n-s---mn-,SBJ
69,70,ἱστόρηκε,ἱστορέω,v3sria---,ATR_CO
70,71,.,punc1,u--------,AuxK
71,72,ἱστόρηκε,ἱστορέω,v3sria---,ATR_CO
