,@id,@form,@lemma,@postag,@relation
0,1,ἔνιοι,ἔνιοι,a-p---mn-,SBJ
1,2,δέ,δέ,d--------,AuxY
2,3,φασιν,φημί,v3ppia---,PRED
3,4,",",punc1,u--------,AuxX
4,5,οὐχ,οὐ,d--------,AuxZ
5,6,Ἱππόνικον,Ἱππόνικος,n-s---ma-,SBJ_CO
6,7,",",punc1,u--------,AuxX
7,8,ἀλλὰ,ἀλλά,c--------,COORD
8,9,Καλλίαν,Καλλίας,n-s---ma-,SBJ_CO
9,10,",",punc1,u--------,AuxX
10,11,τὸν,ὁ,l-s---ma-,ATR
11,12,υἱὸν,υἱός,n-s---ma-,ATR
12,13,αὐτοῦ,αὐτός,p-s---mg-,ATR
13,14,",",punc1,u--------,AuxX
14,15,δοῦναι,δίδωμι,v--ana---,OBJ
15,16,τῷ,ὁ,l-s---md-,ATR
16,17,Ἀλκιβιάδῃ,Ἀλκιβιάδης,n-s---md-,OBJ
17,18,τὴν,ὁ,l-s---fa-,ATR
18,19,Ἱππαρέτην,Ἱππαρέτη,n-s---fa-,OBJ
19,20,ἐπὶ,ἐπί,r--------,AuxP
20,21,δέκα,δέκα,m--------,ATR
21,22,ταλάντοις,τάλαντον,n-p---nd-,ADV
22,23,·,punc1,u--------,AuxK
