@id,@form,@lemma,@postag
1,Στρατοκλῆς,Στρατοκλῆς,n-s---mn-
2,δύ᾽,δύο,a--------
3,ἐρίφους,ἔριφος,n-p---ma-
4,προῖκ᾽,προίξ,n-s---fa-
5,ἐδίδου,δίδωμι,v3siia---
6,τοῖς,ὁ,l-p---md-
7,γνωρίμοις,γνώριμος,a-p---md-
8,λοπάδας,λοπάς,n-p---fa-
9,δ᾽,δέ,c--------
10,ἐνάλμους,ἔναλμος,a-p---fa-
11,ἐπισυνήρτυεν,"ἐπί,σύν-ἀρτύω",v3siia---
12,",",punc1,u--------
13,δοκῶν,δοκέω,v-sppamn-
14,καὶ,καί,d--------
15,διψᾶν,δίψα,n-s---fa-
16,ὑποδιπλοῦσθ᾽,ὑποδιπλόω,v--pne---
17,ἂν,ἄν,d--------
18,εἰς,εἰς,r--------
19,τὴν,ὁ,l-s---fa-
20,αὔριον,αὔριον,d--------
21,τοῖς,ὁ,l-p---md-
22,ἐπισυνάπτειν,ἐπισυνάπτω,v--pna---
23,βουλομένοις,βούλομαι,v-pppemd-
24,τὸν,ὁ,l-s---ma-
25,ἑωθινόν,ἑωθινός,a-s---ma-
26,",",punc1,u--------
27,μακρὰς,μακρός,a-p---fa-
28,δὲ,δέ,c--------
29,πράττειν,πράσσω,v--pna---
30,εἰς,εἰς,r--------
31,τὰ,ὁ,l-p---na-
32,λοιπὰ,λοιπάς,n-p---na-
33,ξυμβολάς,συμβολή,n-p---fa-
34,.,punc1,u--------
