,@id,@form,@lemma,@postag,@relation
0,1,χρησάμενος,χράω2,v-sapmmn-,ADV_CO
1,2,δὲ,δέ,d--------,AuxY
2,3,ἐπιεικῶς,ἐπιεικής,d--------,ADV
3,4,τοῖς,ὁ,l-p---md-,ATR
4,5,καταπολεμηθεῖσι,καταπολεμέω,v-pappmd-,OBJ
5,6,καὶ,καί,c--------,COORD
6,7,καθόλου,καθόλου,d--------,ADV
7,8,τοῖς,ὁ,l-p---md-,ATR
8,9,πλησιοχώροις,πλησιόχωρος,a-p---md-,OBJ
9,10,πᾶσι,πᾶς,a-p---md-,ATR
10,11,προσενεχθεὶς,προσφέρω,v-sappmn-,ADV_CO
11,12,φιλανθρώπως,φιλάνθρωπος,d--------,ADV
12,13,",",punc1,u--------,AuxX
13,14,μεγάλης,μέγας,a-s---fg-,ATR
14,15,ἔτυχεν,τυγχάνω,v3saia---,PRED
15,16,ἀποδοχῆς,ἀποδοχή,n-s---fg-,OBJ
16,17,παρὰ,παρά,r--------,AuxP
17,18,τοῖς,ὁ,l-p---md-,ATR
18,19,Σικελιώταις,Σικελιώτης,n-p---md-,ADV
19,20,.,punc1,u--------,AuxK
