,@id,@form,@lemma,@postag,@relation
0,1,οὐδέπω,οὐδέπω,d--------,ADV
1,2,γὰρ,γάρ,d--------,AuxY
2,3,μνημονεύονται,μνημονεύω,v3ppie---,PRED
3,4,τοιαῦται,τοιοῦτος,a-p---fn-,ATR_CO
4,5,καὶ,καί,c--------,COORD
5,6,τηλικαῦται,τηλικοῦτος,a-p---fn-,ATR_CO
6,7,πράξεις,πρᾶξις,n-p---fn-,SBJ
7,8,γενέσθαι,γίγνομαι,v--anm---,OBJ
8,9,κατὰ,κατά,r--------,AuxP
9,10,τὴν,ὁ,l-s---fa-,ATR
10,11,αὐτὴν,αὐτός,a-s---fa-,ATR
11,12,ἡμέραν,ἡμέρα,n-s---fa-,ADV
12,13,καὶ,καί,d--------,AuxY
13,14,ναυτικῷ,ναυτικός,a-s---nd-,ATR_CO
14,15,καὶ,καί,c--------,COORD
15,16,πεζῷ,πεζός,a-s---nd-,ATR_CO
16,17,στρατοπέδῳ,στρατόπεδον,n-s---nd-,ADV
17,18,.,punc1,u--------,AuxK
