,@id,@form,@lemma,@postag,@relation
0,1,ἐπʼ,ἐπί,r--------,AuxP
1,2,ἄρχοντος,ἄρχω,v-sppamg-,ATR
2,3,δʼ,δέ,d--------,AuxY
3,4,Ἀθήνησι,Ἀθήνησι,d--------,ADV
4,5,Λυσιστράτου,Λυσίστρατος,n-s---mg-,ADV
5,6,Ῥωμαῖοι,Ῥωμαῖος,n-p---mn-,SBJ
6,7,κατέστησαν,καθίστημι,v3paia---,PRED
7,8,ὑπάτους,ὕπατος,a-p---ma-,OCOMP
8,9,Λεύκιον,Λεύκιος,n-s---ma-,ATR
9,10,Πινάριον,Πινάριος,n-s---ma-,OBJ_CO
10,11,Μαμερτῖνον,Μαμερτῖνος,n-s---ma-,ATR
11,12,καὶ,καί,c--------,COORD
12,13,Πούπλιον,Πούπλιος,n-s---ma-,ATR
13,14,Φούριον,Φούριος,n-s---ma-,OBJ_CO
14,15,Φίφρωνα,Φίφρων,n-s---ma-,ATR
15,16,.,punc1,u--------,AuxK
