,@id,@form,@lemma,@postag,@relation
0,1,ἐπʼ,ἐπί,r--------,AuxP
1,2,ἄρχοντος,ἄρχω,v-sppamg-,ATR
2,3,δʼ,δέ,d--------,AuxY
3,4,Ἀθήνησι,Ἀθήνησι,d--------,ADV
4,5,Λυσανίου,Λυσανίας,n-s---mg-,ADV
5,6,Ῥωμαῖοι,Ῥωμαῖος,n-p---mn-,SBJ
6,7,κατέστησαν,καθίστημι,v3paia---,PRED
7,8,ὑπάτους,ὕπατος,a-p---ma-,OCOMP
8,9,Ἄππιον,Ἄππιος,n-s---ma-,ATR
9,10,Κλαύδιον,Κλαύδιος,n-s---ma-,OBJ_CO
10,11,καὶ,καί,c--------,COORD
11,12,Τίτον,Τίτος,n-s---ma-,ATR
12,13,Κοΐντιον,Κοΐντιος,n-s---ma-,OBJ_CO
13,14,Καπιτώλιον,Καπετώλιον,n-s---nn-,ATR
14,15,.,punc1,u--------,AuxK
