,@id,@form,@lemma,@postag,@relation
0,1,ἐπὶ,ἐπί,r--------,AuxP
1,2,δὲ,δέ,d--------,AuxY
2,3,πᾶσι,πᾶς,a-p---nd-,ATR
3,4,τούτοις,οὗτος,p-p---nd-,ADV
4,5,προσεπικοσμοῦνται,προσεπικοσμέω,v3ppie---,PRED
5,6,πτερίνῳ,πτέρινος,a-s---md-,ATR
6,7,στεφάνῳ,στέφανος,n-s---md-,ADV_CO
7,8,καὶ,καί,c--------,COORD
8,9,πτεροῖς,πτερόν,n-p---nd-,ADV_CO
9,10,φοινικοῖς,φοινίκεος,a-p---nd-,ATR_CO
10,11,ἢ,ἤ1,c--------,COORD
11,12,μέλασιν,μέλας,a-p---nd-,ATR_CO
12,13,ὀρθοῖς,ὀρθός,a-p---nd-,ATR
13,14,τρισίν,τρεῖς,a-p---nd-,ATR
14,15,",",punc1,u--------,AuxX
15,16,ὡς,ὡς,d--------,AuxZ
16,17,πηχυαίοις,πηχυαῖος,a-p---nd-,ATR
17,18,τὸ,ὁ,l-s---na-,ATR
18,19,μέγεθος,μέγεθος,n-s---na-,ADV
19,20,",",punc1,u--------,AuxX
20,21,ὧν,ὅς,p-p---ng-,ATR
21,22,προστεθέντων,προστίθημι,v-pappng-,ADV
22,23,κατὰ,κατά,r--------,AuxP
23,24,κορυφὴν,κορυφή,n-s---fa-,ADV
24,25,ἅμα,ἅμα,r--------,AuxP
25,26,τοῖς,ὁ,l-p---nd-,ATR
26,27,ἄλλοις,ἄλλος,a-p---nd-,ATR
27,28,ὅπλοις,ὅπλον,n-p---nd-,ADV
28,29,ὁ,ὁ,l-s---mn-,ATR
29,30,μὲν,μέν,d--------,AuxY
30,31,ἀνὴρ,ἀνήρ,n-s---mn-,SBJ
31,32,φαίνεται,φαίνω,v3spie---,ATR_CO
32,33,διπλάσιος,διπλάσιος,a-s---mn-,PNOM
33,34,ἑαυτοῦ,ἑαυτοῦ,p-s---mg-,ADV
34,35,κατὰ,κατά,r--------,AuxP
35,36,τὸ,ὁ,l-s---na-,ATR
36,37,μέγεθος,μέγεθος,n-s---na-,ADV
37,38,",",punc1,u--------,AuxX
38,39,ἡ,ὁ,l-s---fn-,ATR
39,40,δʼ,δέ,c--------,COORD
40,41,ὄψις,ὄψις,n-s---fn-,SBJ
41,42,καλὴ,κάλως,a-s---fn-,PNOM_CO
42,43,καὶ,καί,c--------,COORD
43,44,καταπληκτικὴ,καταπληκτικός,a-s---fn-,PNOM_CO
44,45,τοῖς,ὁ,l-p---md-,ATR
45,46,ἐναντίοις,ἐναντίος,a-p---md-,ADV
46,47,.,punc1,u--------,AuxK
47,48,ἐστιν,εἰμί,v3spia---,ATR_CO
