,@id,@form,@lemma,@postag,@relation
0,1,ὥσπερ,ὥσπερ,c--------,AuxC
1,2,γὰρ,γάρ,d--------,AuxY
2,3,τοὺς,ὁ,l-p---ma-,ATR
3,4,γυμναζομένους,γυμνάζω,v-pppema-,OBJ
4,5,",",punc1,u--------,AuxX
5,6,κ-,καί,d--------,AuxZ
6,7,ἂν,ἐάν,c--------,AuxC
7,8,μὴ,μή,d--------,AuxZ
8,9,παρῶμεν,πάρειμι1,v1ppsa---,ADV
9,10,ἐν,ἐν,r--------,AuxP
10,11,τοῖς,ὁ,l-p---nd-,ATR
11,12,γυμνασίοις,γυμνάσιον,n-p---nd-,ADV
12,13,",",punc1,u--------,AuxX
13,14,εἰς,εἰς,r--------,AuxP
14,15,τὰς,ὁ,l-p---fa-,ATR
15,16,εὐεξίας,εὐεξία,n-p---fa-,ADV
16,17,αὐτῶν,αὐτός,p-p---mg-,ATR
17,18,ἀποβλέποντες,ἀποβλέπω,v-pppamn-,ADV
18,19,γιγνώσκομεν,γιγνώσκω,v1ppia---,ADV
19,20,",",punc1,u--------,AuxX
20,21,οὕτω,οὕτως,d--------,ADV
21,22,τοὺς,ὁ,l-p---ma-,ATR
22,23,πεπορνευμένους,πορνεύω,v-prpema-,OBJ
23,24,",",punc1,u--------,AuxX
24,25,κ-,καί,d--------,AuxZ
25,26,ἂν,ἐάν,c--------,AuxC
26,27,μὴ,μή,d--------,AuxZ
27,28,παρῶμεν,πάρειμι1,v1ppsa---,ADV
28,29,αὐτῶν,αὐτός,p-p---mg-,ATR
29,30,τοῖς,ὁ,l-p---nd-,ATR
30,31,ἔργοις,ἔργον,n-p---nd-,OBJ
31,32,",",punc1,u--------,AuxX
32,33,ἐκ,ἐκ,r--------,AuxP
33,34,τῆς,ὁ,l-s---fg-,ATR
34,35,ἀναιδείας,ἀναίδεια,n-s---fg-,ADV_CO
35,36,καὶ,καί,d--------,AuxY
36,37,τοῦ,ὁ,l-s---ng-,ATR
37,38,θράσους,θράσος,n-s---ng-,ADV_CO
38,39,καὶ,καί,c--------,COORD
39,40,τῶν,ὁ,l-p---ng-,ATR
40,41,ἐπιτηδευμάτων,ἐπιτήδευμα,n-p---ng-,ADV_CO
41,42,γιγνώσκομεν,γιγνώσκω,v1ppia---,PRED
42,43,.,punc1,u--------,AuxK
