;form;lemmi;postag
0;,;[','];['u--------']
1;-δὲ;['δέ'];['c--------']
2;-δ’;['δέ'];['c--------']
3;-τε;['τε'];['c--------']
4;-τ’;['τε'];['c--------']
5;.;['.'];['u--------']
6;";";"[';']";['u--------']
7;E;['E'];['z--------']
8;·;['·'];['u--------']
9;Εὐθύνου;['Εὐθύνους'];['n-s---mg-']
10;Εὐθύνουν;['Εὐθύνους'];['n-s---ma-']
11;Εὐθύνους;['Εὐθύνους'];['n-p---ma-', 'n-s---mn-']
12;Εὐθύνῳ;['Εὐθύνους'];['n-s---md-']
13;Λυσάνδρου;['Λύσανδρος'];['n-s---mg-']
14;Νικίᾳ;['Νικίας'];['n-s---md-']
15;Νικίαν;['Νικίας'];['n-s---ma-']
16;Νικίας;['Νικίας'];['n-s---mn-']
17;Νικίου;['Νικίας'];['n-s---mg-']
18;Τιμόδημος;['Τιμόδημος'];['n-s---mn-']
19;ἂν;['ἄν'];['g--------']
20;ἄλλο;['ἄλλος'];['p-s---na-']
21;ἄλλον;['ἄλλος'];['p-s---ma-']
22;ἄλλους;['ἄλλος'];['p-p---ma-']
23;ἄν;['ἄν'];['g--------']
24;ἄνθρωποι;['ἄνθρωπος'];['n-p---mn-']
25;ἄξιον;['ἄξιος'];['a-s---nn-']
26;ἄρχονται;['ἄρχω'];['v3ppim---']
27;ἀγρὸν;['ἀγρός'];['n-s---ma-']
28;ἀδίκως;['ἄδικος'];['d--------']
29;ἀδικεῖν;['ἀδικέω'];['v--pna---']
30;ἀδικήσαντας;['ἀδικέω'];['v-papama-']
31;ἀδικῆσαι;['ἀδικέω'];['v--ana---']
32;ἀδικούμενος;['ἀδικέω'];['v-sppmmn-']
33;ἀδικοῦντας;['ἀδικέω'];['v-pppama-']
34;ἀδικοῦσιν;['ἀδικέω'];['v3ppia---']
35;ἀδικῶν;['ἀδικέω'];['v-sppamn-']
36;ἀδύνατος;['ἀδύνατος'];['a-s---mn-']
37;ἀδυνάτους;['ἀδύνατος'];['a-p---ma-']
38;ἀκαταστάτως;['ἀκατάστατος'];['d--------']
39;ἀκηκοότες;['ἀκούω'];['v-prpamn-']
40;ἀληθῆ;['ἀληθής'];['a-p---na-']
41;ἀλλὰ;['ἀλλά'];['c--------']
42;ἀλλότρια;['ἀλλότριος'];['a-p---na-']
43;ἀλλοτρίοις;['ἀλλότριος'];['a-p---md-']
44;ἀλλ’;['ἀλλά'];['c--------']
45;ἀνάγκη;['ἀνάγκη'];['n-s---fn-']
46;ἀναγκάζομαι;['ἀναγκάζω'];['v1spim---']
47;ἀνεψιὸς;['ἀνεψιός'];['n-s---mn-']
48;ἀνοίας;['ἄνοια'];['n-s---fg-']
49;ἀπάξειν;['ἀπάγω'];['v--fna---']
50;ἀπέδοσαν;['ἀποδίδωμι'];['v3paia---']
51;ἀπέδωκε;['ἀποδίδωμι'];['v3saia---']
52;ἀπειλῶν;['ἀπειλέω'];['v-sppamn-']
53;ἀπελάμβανε;['ἀπολαμβάνω'];['v3siia---']
54;ἀπεστέρησαν;['ἀποστερέω'];['v3paia---']
55;ἀπεστέρησεν;['ἀποστερέω'];['v3saia---']
56;ἀπῄτησε;['ἀπαιτέω'];['v3saia---']
57;ἀπὸ;['ἀπό'];['r--------']
58;ἀπόρως;['ἄπορος'];['d--------']
59;ἀποδέξεσθε;['ἀποδέχομαι'];['v2pfim---']
60;ἀποδεῖξαι;['ἀποδείκνυμι'];['v--ana---']
61;ἀποδίδωσι;['ἀποδίδωμι'];['v3spia---']
62;ἀποδοὺς;['ἀποδίδωμι'];['v-sapamn-']
63;ἀποδώσουσι;['ἀποδίδωμι'];['v3pfia---']
64;ἀποδῶσι;['ἀποδέω'];['v3pasa---']
65;ἀπολέσας;['ἀπόλλυμι'];['v-sapamn-']
66;ἀπολογίᾳ;['ἀπολογία'];['n-s---fd-']
67;ἀπολογίαν;['ἀπολογία'];['n-s---fa-']
68;ἀπορῶ;['ἀπορέω'];['v1spia---']
69;ἀποστερεῖν;['ἀποστερέω'];['v--pna---']
70;ἀποστερῆσαι;['ἀποστερέω'];['v--ana---']
71;ἀποστεροῦντες;['ἀποστερέω'];['v-pppamn-']
72;ἀποστεροῦντι;['ἀποστερέω'];['v-sppamd-']
73;ἀποστερῶν;['ἀποστερέω'];['v-sppamn-']
74;ἀποστερῶσι;['ἀποστερέω'];['v3ppsa---']
75;ἀποτίνειν;['ἀποτίνω'];['v--pna---']
76;ἀπώλλυον;['ἀπόλλυμι'];['v3piia---']
77;ἀργύριον;['ἀργύριον'];['n-s---na-']
78;ἀργυρίου;['ἀργύριον'];['n-s---ng-']
79;ἀριθμοῦ;['ἀριθμός'];['n-s---mg-']
80;ἀρνηθῆναι;['ἀρνέομαι'];['v--anm---']
81;ἀρχαιότερον;['ἀρχαῖος'];['a-s---nnc']
82;ἀφαιρῶν;['ἀφαιρέω'];['v-sppamn-']
83;ἀφῃροῦντο;['ἀφαιρέω'];['v3piim---']
84;ἀφιέναι;['ἀφίημι'];['v--pna---']
85;ἃ;['ὅς'];['p-p---na-']
86;ἅ;['ὅς'];['p-p---na-']
87;ἅμα;['ἅμα'];['d--------']
88;ἅπαντα;['ἅπας'];['p-p---na-']
89;ἁμαρτάνοντας;['ἁμαρτάνω'];['v-pppama-']
90;ἁμαρτήματα;['ἁμάρτημα'];['n-p---na-']
91;ἁπάντων;['ἅπας'];['p-p---ng-']
92;αἰσχύνωνται;['αἰσχύνω'];['v3ppsm---']
93;αἰτίαν;['αἰτία'];['n-s---fa-']
94;αἰτιᾶσθαι;['αἰτιάομαι'];['v--pnm---']
95;αὐτὴν;['αὐτός'];['p-s---fa-']
96;αὐτὸν;['αὐτός'];['p-s---ma-']
97;αὐτὸς;['αὐτός'];['p-s---mn-']
98;αὐτοῖς;['αὐτός'];['p-p---md-']
99;αὐτοὺς;['αὐτός'];['p-p---ma-']
100;αὐτοῦ;['αὐτός'];['p-s---mg-', 'p-s---ng-']
101;αὐτῷ;['αὐτός'];['p-s---md-']
102;αὐτῶν;['αὐτός'];['p-p---mg-', 'p-p---ng-']
103;αὑτοῦ;['ἑαυτοῦ'];['p-s---mg-']
104;αὑτῶν;['ἑαυτοῦ'];['p-p---mg-']
105;βασάνων;['βάσανος'];['n-p---fg-']
106;βουλόμενος;['βούλομαι'];['v-sppmmn-']
107;βραχυτάτων;['βραχύς'];['a-p---ngs']
108;γὰρ;['γάρ'];['g--------']
109;γεγένηται;['γίγνομαι'];['v3srim---']
110;γεγενημένα;['γίγνομαι'];['v-prpmnn-']
111;γενήσεσθαι;['γίγνομαι'];['v--fnm---']
112;γενομένους;['γίγνομαι'];['v-papmma-']
113;γῆς;['γῆ'];['n-s---fg-']
114;γίγνεται;['γίγνομαι'];['v3spim---']
115;γνοίη;['γιγνώσκω'];['v3saoa---']
116;γνώμην;['γνώμη'];['n-s---fa-']
117;γνῶναι;['γιγνώσκω'];['v--ana---']
118;γνωσθήσεσθαι;['γιγνώσκω'];['v--fnp---']
